时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
29.260,281.558,1075.800,213.289,-1484.400,-264.000,336.000,101.558,0.004,0,能量启摆
29.280,298.081,3.000,192.766,178.800,-264.000,336.000,118.081,-0.002,0,能量启摆
29.300,289.490,-753.600,204.895,896.400,-264.000,336.000,109.490,0.001,0,能量启摆
29.320,268.198,-1248.600,231.768,1629.000,192.000,-240.000,88.198,0.006,0,能量启摆
29.340,246.094,-443.400,259.915,550.800,192.000,-240.000,66.094,-0.005,0,能量启摆
29.360,246.775,258.600,257.651,-426.000,192.000,-240.000,66.775,-0.005,0,能量启摆
29.380,260.266,960.600,242.688,-945.000,192.000,-240.000,80.266,0.001,0,能量启摆
29.400,280.327,1060.800,219.990,-1261.200,-264.000,336.000,100.327,0.004,0,能量启摆
29.420,296.895,49.200,199.314,-118.200,-264.000,336.000,116.895,-0.002,0,能量启摆
29.439,289.050,-680.400,209.861,1002.000,-264.000,336.000,109.050,0.000,0,能量启摆
29.460,267.737,-1288.800,236.404,1506.600,192.000,-240.000,87.737,0.006,0,能量启摆
29.480,246.357,-354.000,264.639,369.000,192.000,-240.000,66.357,-0.005,0,能量启摆
29.500,247.083,246.600,261.475,-345.600,192.000,-240.000,67.083,-0.005,0,能量启摆
29.520,260.156,913.800,248.357,-1029.600,192.000,-240.000,80.156,0.000,0,能量启摆
29.540,279.250,1046.400,224.692,-1246.800,-264.000,336.000,99.250,0.003,0,能量启摆
29.560,294.961,-40.800,205.708,123.000,-264.000,336.000,114.961,-0.002,0,能量启摆
29.580,289.072,-568.200,216.277,865.200,-264.000,336.000,109.072,-0.001,0,能量启摆
29.600,269.231,-1230.000,241.809,1612.200,192.000,-240.000,89.231,0.005,0,能量启摆
29.619,247.478,-446.400,270.747,520.800,192.000,-240.000,67.478,-0.004,0,能量启摆
29.639,247.478,173.400,270.000,-280.800,192.000,-240.000,67.478,-0.006,0,能量启摆
29.660,257.651,803.400,256.267,-922.200,192.000,-240.000,77.651,-0.001,0,能量启摆
29.680,275.845,1015.800,233.284,-1269.600,-264.000,336.000,95.845,0.003,0,能量启摆
29.699,291.533,100.200,212.739,-48.600,-264.000,336.000,111.533,-0.003,0,能量启摆
29.720,286.545,-536.400,220.342,771.600,-264.000,336.000,106.545,-0.001,0,能量启摆
29.739,267.979,-1176.000,246.050,1589.400,192.000,-240.000,87.979,0.004,0,能量启摆
29.760,247.368,-422.400,274.417,451.800,192.000,-240.000,67.368,-0.005,0,能量启摆
29.780,247.654,128.400,272.527,-256.200,192.000,-240.000,67.654,-0.006,0,能量启摆
29.799,254.619,645.000,264.639,-674.400,192.000,-240.000,74.619,-0.003,0,能量启摆
29.819,270.879,907.200,245.720,-1206.000,-264.000,336.000,90.879,0.001,0,能量启摆
29.840,284.612,60.600,227.725,154.800,-264.000,336.000,104.612,-0.003,0,能量启摆
29.860,281.536,-250.800,232.097,343.200,-264.000,336.000,101.536,-0.003,0,能量启摆
29.880,269.714,-874.800,248.379,1267.200,192.000,-240.000,89.714,0.001,0,能量启摆
29.900,251.301,-306.600,273.186,449.400,192.000,-240.000,71.301,-0.005,0,能量启摆
29.920,251.873,75.600,272.043,-152.400,192.000,-240.000,71.873,-0.005,0,能量启摆
29.941,255.762,279.600,265.715,-507.000,192.000,-240.000,75.762,-0.005,0,能量启摆
29.960,268.484,843.000,250.818,-1045.200,192.000,-240.000,88.484,0.000,0,能量启摆
29.980,288.655,1074.000,224.626,-1410.600,-264.000,336.000,108.655,0.004,0,能量启摆
30.000,305.859,130.800,202.896,-24.000,-264.000,336.000,125.859,-0.002,0,能量启摆
30.020,301.794,-350.400,209.136,595.200,-264.000,336.000,121.794,-0.001,0,能量启摆
30.039,285.513,-1176.000,230.471,1510.200,-264.000,336.000,105.513,0.006,0,能量启摆
30.060,258.662,-1416.600,264.463,1920.000,192.000,-240.000,78.662,0.008,0,能量启摆
30.080,234.031,-476.400,296.675,685.800,192.000,-240.000,54.031,-0.005,0,能量启摆
30.100,233.899,150.600,295.312,-300.600,192.000,-240.000,53.899,-0.006,0,能量启摆
30.119,241.018,682.200,285.974,-694.200,192.000,-240.000,61.018,-0.003,0,能量启摆
30.140,257.937,994.800,264.573,-1209.600,192.000,-240.000,77.937,0.001,0,能量启摆
30.160,279.163,1132.200,237.634,-1377.000,-264.000,336.000,99.163,0.005,0,能量启摆
30.180,296.125,77.400,215.354,-158.400,-264.000,336.000,116.125,-0.002,0,能量启摆
30.200,290.654,-504.600,221.353,674.400,-264.000,336.000,110.654,-0.001,0,能量启摆
30.220,272.417,-1222.800,244.775,1584.000,-264.000,336.000,92.417,0.005,0,能量启摆
30.240,245.500,-1458.000,279.580,1937.400,192.000,-240.000,65.500,0.007,0,能量启摆
30.260,220.957,-424.800,311.309,554.400,192.000,-240.000,40.957,-0.006,0,能量启摆
30.280,221.550,212.400,310.144,-295.200,192.000,-240.000,41.550,-0.007,0,能量启摆
30.300,230.537,604.200,299.971,-728.400,192.000,-240.000,50.537,-0.004,0,能量启摆
30.320,247.544,1005.000,278.218,-1292.400,192.000,-240.000,67.544,0.001,0,能量启摆
30.340,268.638,1051.200,251.411,-1327.800,192.000,-240.000,88.638,0.003,0,能量启摆
30.360,291.226,1155.000,222.979,-1392.600,-264.000,336.000,111.226,0.006,0,能量启摆
30.380,308.826,159.000,201.731,-126.600,-264.000,336.000,128.826,-0.001,0,能量启摆
30.400,302.014,-761.400,209.114,751.800,-264.000,336.000,122.014,0.002,0,能量启摆
30.420,280.437,-1282.800,233.657,1536.600,-264.000,336.000,100.437,0.007,0,能量启摆
30.440,252.356,-1453.800,268.901,1892.400,192.000,-240.000,72.356,0.008,0,能量启摆
30.460,226.758,-652.200,301.333,613.200,192.000,-240.000,46.758,-0.004,0,能量启摆
30.480,227.769,296.400,301.223,-271.800,192.000,-240.000,47.769,-0.006,0,能量启摆
30.499,239.194,865.200,289.490,-858.000,192.000,-240.000,59.194,-0.002,0,能量启摆
30.519,258.662,1111.800,267.671,-1233.600,192.000,-240.000,78.662,0.003,0,能量启摆
30.540,280.173,1107.600,240.623,-1342.200,-264.000,336.000,100.173,0.004,0,能量启摆
30.560,297.422,111.000,218.606,-81.000,-264.000,336.000,117.422,-0.002,0,能量启摆
30.580,290.039,-714.000,226.934,844.800,-264.000,336.000,110.039,0.000,0,能量启摆
30.600,268.748,-1282.200,252.378,1552.800,192.000,-240.000,88.748,0.006,0,能量启摆
30.620,246.335,-453.000,281.052,489.600,192.000,-240.000,66.335,-0.004,0,能量启摆
30.640,246.555,256.800,278.306,-376.800,192.000,-240.000,66.555,-0.005,0,能量启摆
30.660,259.563,921.000,266.023,-885.600,192.000,-240.000,79.563,0.000,0,能量启摆
30.680,279.119,1039.200,242.776,-1311.000,-264.000,336.000,99.119,0.003,0,能量启摆
30.700,295.115,-28.800,222.891,30.600,-264.000,336.000,115.115,-0.002,0,能量启摆
30.719,287.798,-700.200,232.119,818.400,-264.000,336.000,107.798,0.000,0,能量启摆
30.740,266.506,-1245.600,257.673,1519.800,192.000,-240.000,86.506,0.005,0,能量启摆
30.760,243.962,-496.800,286.106,498.600,192.000,-240.000,63.962,-0.004,0,能量启摆
30.780,244.929,273.600,284.678,-336.000,192.000,-240.000,64.929,-0.005,0,能量启摆
30.800,256.882,870.600,270.703,-946.200,192.000,-240.000,76.882,-0.000,0,能量启摆
30.819,276.416,1074.600,247.764,-1339.200,-264.000,336.000,96.416,0.004,0,能量启摆
30.839,292.434,76.200,227.659,128.400,-264.000,336.000,112.434,-0.003,0,能量启摆
30.860,285.688,-739.200,236.382,793.200,-264.000,336.000,105.688,0.000,0,能量启摆
30.880,264.199,-1240.800,263.232,1663.200,192.000,-240.000,84.199,0.005,0,能量启摆
30.899,241.787,-447.000,292.676,570.600,192.000,-240.000,61.787,-0.005,0,能量启摆
30.920,243.721,314.400,291.182,-359.400,192.000,-240.000,63.721,-0.005,0,能量启摆
30.940,254.795,836.400,278.240,-975.000,192.000,-240.000,74.795,-0.001,0,能量启摆
30.960,273.977,1050.600,255.256,-1266.000,-264.000,336.000,93.977,0.003,0,能量启摆
30.980,290.588,175.800,235.195,-31.200,-264.000,336.000,110.588,-0.002,0,能量启摆
31.000,284.326,-711.000,244.753,943.200,-264.000,336.000,104.326,0.000,0,能量启摆
31.020,263.145,-1275.600,270.879,1551.600,192.000,-240.000,83.145,0.006,0,能量启摆
31.040,240.381,-351.600,298.982,364.800,192.000,-240.000,60.381,-0.005,0,能量启摆
31.060,242.446,355.800,296.257,-388.800,192.000,-240.000,62.446,-0.005,0,能量启摆
31.080,253.938,800.400,282.678,-915.000,192.000,-240.000,73.938,-0.001,0,能量启摆
31.100,272.988,1071.000,259.080,-1340.400,-264.000,336.000,92.988,0.003,0,能量启摆
31.120,288.940,22.800,238.491,29.400,-264.000,336.000,108.940,-0.003,0,能量启摆
31.140,281.689,-747.000,248.730,832.200,-264.000,336.000,101.689,0.000,0,能量启摆
31.160,259.871,-1315.800,274.614,1579.200,192.000,-240.000,79.871,0.006,0,能量启摆
31.180,237.568,-333.600,303.596,567.600,192.000,-240.000,57.568,-0.006,0,能量启摆
31.200,239.941,373.200,301.663,-343.800,192.000,-240.000,59.941,-0.005,0,能量启摆
31.220,251.521,772.200,287.205,-983.400,192.000,-240.000,71.521,-0.002,0,能量启摆
31.240,269.890,986.400,263.496,-1354.800,192.000,-240.000,89.890,0.002,0,能量启摆
31.260,290.786,1114.800,236.162,-1361.400,-264.000,336.000,110.786,0.005,0,能量启摆
31.280,307.068,87.000,214.783,-153.600,-264.000,336.000,127.068,-0.002,0,能量启摆
31.300,301.487,-663.000,223.242,905.400,-264.000,336.000,121.487,0.001,0,能量启摆
31.320,281.580,-1228.800,250.686,1656.000,-264.000,336.000,101.580,0.006,0,能量启摆
31.340,253.872,-1472.400,286.765,1807.200,192.000,-240.000,73.872,0.008,0,能量启摆
31.360,229.614,-540.600,318.713,506.400,192.000,-240.000,49.614,-0.005,0,能量启摆
31.380,229.241,163.800,317.109,-334.800,192.000,-240.000,49.241,-0.007,0,能量启摆
31.400,238.030,798.600,303.684,-981.600,192.000,-240.000,58.030,-0.002,0,能量启摆
31.420,256.948,1045.800,280.833,-1297.800,192.000,-240.000,76.948,0.002,0,能量启摆
31.440,278.547,1125.000,253.477,-1356.600,-264.000,336.000,98.547,0.004,0,能量启摆
31.460,294.939,30.000,231.240,-305.400,-264.000,336.000,114.939,-0.002,0,能量启摆
31.480,289.578,-526.800,238.381,804.600,-264.000,336.000,109.578,-0.001,0,能量启摆
31.500,271.362,-1158.600,264.265,1594.200,-264.000,336.000,91.362,0.004,0,能量启摆
31.519,245.654,-1381.200,299.004,1850.400,192.000,-240.000,65.654,0.006,0,能量启摆
31.539,222.231,-360.000,330.820,677.400,192.000,-240.000,42.231,-0.006,0,能量启摆
31.560,223.374,151.200,329.370,-314.400,192.000,-240.000,43.374,-0.007,0,能量启摆
31.580,228.911,427.800,318.538,-832.200,192.000,-240.000,48.911,-0.006,0,能量启摆
31.600,243.413,1007.400,296.609,-1279.800,192.000,-240.000,63.413,0.000,0,能量启摆
31.620,263.826,1054.200,269.912,-1407.600,192.000,-240.000,83.826,0.002,0,能量启摆
31.640,285.161,1057.200,241.699,-1409.400,-264.000,336.000,105.161,0.004,0,能量启摆
31.660,302.322,234.000,221.045,-43.200,-264.000,336.000,122.322,-0.002,0,能量启摆
31.679,299.729,-223.800,227.834,630.600,-264.000,336.000,119.729,-0.002,0,能量启摆
31.700,287.930,-939.000,248.511,1416.600,-264.000,336.000,107.930,0.003,0,能量启摆
31.719,263.123,-1405.200,282.129,1794.600,192.000,-240.000,83.123,0.008,0,能量启摆
31.740,239.458,-448.200,314.209,662.400,192.000,-240.000,59.458,-0.005,0,能量启摆
31.760,240.425,117.000,313.242,-257.400,192.000,-240.000,60.425,-0.006,0,能量启摆
31.780,244.292,253.800,305.002,-623.400,192.000,-240.000,64.292,-0.006,0,能量启摆
31.800,257.234,1006.800,285.579,-1186.800,192.000,-240.000,77.234,0.001,0,能量启摆
31.820,278.459,1112.400,258.223,-1460.400,-264.000,336.000,98.459,0.004,0,能量启摆
31.839,295.334,135.600,236.667,-71.400,-264.000,336.000,115.334,-0.002,0,能量启摆
31.859,290.171,-460.200,244.797,801.000,-264.000,336.000,110.171,-0.001,0,能量启摆
31.880,271.758,-1235.400,269.451,1513.800,-264.000,336.000,91.758,0.006,0,能量启摆
31.900,244.753,-1411.800,304.387,1882.800,192.000,-240.000,64.753,0.007,0,能量启摆
31.920,221.396,-408.600,335.786,636.000,192.000,-240.000,41.396,-0.006,0,能量启摆
31.939,222.781,174.000,334.336,-351.600,192.000,-240.000,42.781,-0.007,0,能量启摆
31.960,230.405,534.000,322.668,-838.200,192.000,-240.000,50.405,-0.005,0,能量启摆
31.980,245.808,919.800,300.454,-1245.000,192.000,-240.000,65.808,-0.001,0,能量启摆
32.000,265.320,1022.400,273.582,-1413.000,192.000,-240.000,85.320,0.002,0,能量启摆
32.020,286.018,1019.400,245.347,-1476.600,-264.000,336.000,106.018,0.004,0,能量启摆
32.039,301.707,105.000,224.297,-29.400,-264.000,336.000,121.707,-0.002,0,能量启摆
32.060,299.268,-213.000,232.141,704.400,-264.000,336.000,119.268,-0.002,0,能量启摆
32.080,289.248,-839.400,256.113,1471.200,-264.000,336.000,109.248,0.002,0,能量启摆
32.100,265.869,-1345.200,291.204,1859.400,192.000,-240.000,85.869,0.007,0,能量启摆
32.120,242.314,-490.800,322.734,629.400,192.000,-240.000,62.314,-0.005,0,能量启摆
32.140,242.776,77.400,321.130,-340.800,192.000,-240.000,62.776,-0.006,0,能量启摆
32.160,245.676,196.200,310.276,-817.200,192.000,-240.000,65.676,-0.006,0,能量启摆
32.180,255.366,845.400,288.567,-1247.400,192.000,-240.000,75.366,-0.001,0,能量启摆
32.200,275.757,1092.600,261.958,-1460.400,-264.000,336.000,95.757,0.004,0,能量启摆
32.219,292.566,156.600,240.579,-52.200,-264.000,336.000,112.566,-0.002,0,能量启摆
32.240,289.556,-265.800,248.708,694.800,-264.000,336.000,109.556,-0.002,0,能量启摆
32.259,277.712,-1008.600,273.604,1563.000,-264.000,336.000,97.712,0.003,0,能量启摆
32.279,253.257,-1359.600,308.650,1843.800,192.000,-240.000,73.257,0.006,0,能量启摆
32.300,230.273,-494.400,339.829,515.400,192.000,-240.000,50.273,-0.005,0,能量启摆
32.320,229.878,67.200,338.225,-341.400,192.000,-240.000,49.878,-0.007,0,能量启摆
32.340,233.218,250.800,326.777,-813.600,192.000,-240.000,53.218,-0.006,0,能量启摆
32.360,244.644,828.600,305.112,-1211.400,192.000,-240.000,64.644,-0.002,0,能量启摆
32.380,264.023,1084.800,278.394,-1395.600,192.000,-240.000,84.023,0.003,0,能量启摆
32.400,286.194,1086.000,250.203,-1365.000,-264.000,336.000,106.194,0.004,0,能量启摆
32.420,303.398,121.200,227.351,-66.600,-264.000,336.000,123.398,-0.002,0,能量启摆
32.441,300.344,-247.800,234.382,692.400,-264.000,336.000,120.344,-0.002,0,能量启摆
32.460,289.138,-903.000,258.486,1537.800,-264.000,336.000,109.138,0.002,0,能量启摆
32.480,264.814,-1324.200,293.884,1881.600,192.000,-240.000,84.814,0.007,0,能量启摆
32.500,241.326,-414.600,326.008,643.200,192.000,-240.000,61.326,-0.005,0,能量启摆
32.520,242.271,105.000,325.679,-256.200,192.000,-240.000,62.271,-0.006,0,能量启摆
32.539,245.391,189.600,314.692,-818.400,192.000,-240.000,65.391,-0.006,0,能量启摆
32.560,255.344,841.800,293.423,-1222.200,192.000,-240.000,75.344,-0.001,0,能量启摆
32.580,275.999,1116.000,266.265,-1363.800,-264.000,336.000,95.999,0.004,0,能量启摆
32.600,292.654,121.200,243.984,-64.200,-264.000,336.000,112.654,-0.002,0,能量启摆
32.620,289.666,-250.800,251.147,687.000,-264.000,336.000,109.666,-0.002,0,能量启摆
32.640,279.207,-797.400,276.021,1544.400,-264.000,336.000,99.207,0.001,0,能量启摆
32.660,255.520,-1438.200,310.803,1882.800,192.000,-240.000,75.520,0.008,0,能量启摆
32.680,232.075,-439.800,342.795,658.800,192.000,-240.000,52.075,-0.005,0,能量启摆
32.700,231.702,75.000,342.817,-274.200,192.000,-240.000,51.702,-0.007,0,能量启摆
32.720,235.327,263.400,331.040,-882.000,192.000,-240.000,55.327,-0.006,0,能量启摆
32.740,247.368,825.000,309.617,-1217.400,192.000,-240.000,67.368,-0.001,0,能量启摆
32.760,267.231,1045.200,283.381,-1307.400,192.000,-240.000,87.231,0.003,0,能量启摆
32.780,290.259,1186.200,254.641,-1404.000,-264.000,336.000,110.259,0.006,0,能量启摆
32.800,309.023,293.400,232.163,-187.200,-264.000,336.000,129.023,-0.001,0,能量启摆
32.820,304.585,-495.000,239.041,794.400,-264.000,336.000,124.585,-0.000,0,能量启摆
32.840,285.776,-1202.400,264.617,1567.200,-264.000,336.000,105.776,0.006,0,能量启摆
32.860,258.618,-1472.400,299.377,1893.600,192.000,-240.000,78.618,0.009,0,能量启摆
32.880,234.514,-363.600,330.469,535.200,192.000,-240.000,54.514,-0.006,0,能量启摆
32.900,235.437,267.000,328.711,-356.400,192.000,-240.000,55.437,-0.006,0,能量启摆
32.920,247.961,712.800,315.791,-902.400,192.000,-240.000,67.961,-0.002,0,能量启摆
32.939,266.331,973.800,293.225,-1307.400,192.000,-240.000,86.331,0.002,0,能量启摆
32.959,287.864,1126.800,266.155,-1358.400,-264.000,336.000,107.864,0.005,0,能量启摆
32.979,304.124,-63.000,244.666,66.000,-264.000,336.000,124.124,-0.002,0,能量启摆
33.000,295.137,-796.800,254.202,913.200,-264.000,336.000,115.137,0.002,0,能量启摆
33.020,273.889,-1303.800,281.733,1646.400,-264.000,336.000,93.889,0.007,0,能量启摆
33.040,246.445,-1420.800,317.681,1842.000,192.000,-240.000,66.445,0.007,0,能量启摆
33.059,222.407,-267.600,350.134,636.600,192.000,-240.000,42.407,-0.007,0,能量启摆
33.079,225.439,356.400,347.959,-425.400,192.000,-240.000,45.439,-0.006,0,能量启摆
33.100,235.151,713.400,334.819,-1003.200,192.000,-240.000,55.151,-0.003,0,能量启摆
33.119,253.521,1051.800,311.902,-1237.200,192.000,-240.000,73.521,0.002,0,能量启摆
33.140,275.933,1156.800,284.744,-1374.000,-264.000,336.000,95.933,0.005,0,能量启摆
33.159,292.698,-45.000,262.595,-134.400,-264.000,336.000,112.698,-0.003,0,能量启摆
33.179,283.711,-757.800,272.131,977.400,-264.000,336.000,103.711,0.000,0,能量启摆
33.200,263.123,-1188.600,299.487,1604.400,192.000,-240.000,83.123,0.004,0,能量启摆
33.220,241.260,-420.600,327.876,578.400,192.000,-240.000,61.260,-0.005,0,能量启摆
33.240,243.875,274.800,325.569,-376.800,192.000,-240.000,63.875,-0.005,0,能量启摆
33.260,254.290,791.400,311.177,-969.600,192.000,-240.000,74.290,-0.001,0,能量启摆
33.280,272.087,1051.200,287.930,-1279.200,-264.000,336.000,92.087,0.003,0,能量启摆
33.300,288.281,-46.800,267.891,125.400,-264.000,336.000,108.281,-0.003,0,能量启摆
33.319,279.778,-730.200,279.910,962.400,-264.000,336.000,99.778,-0.000,0,能量启摆
33.339,259.255,-1194.600,306.694,1607.400,192.000,-240.000,79.255,0.004,0,能量启摆
33.360,238.821,-218.400,334.204,348.600,192.000,-240.000,58.821,-0.006,0,能量启摆
33.380,242.139,363.600,330.249,-516.000,192.000,-240.000,62.139,-0.005,0,能量启摆
33.400,252.598,789.000,315.308,-951.000,192.000,-240.000,72.598,-0.001,0,能量启摆
33.420,270.264,976.200,292.917,-1284.000,-264.000,336.000,90.264,0.002,0,能量启摆
33.440,286.919,85.200,272.373,-10.800,-264.000,336.000,106.919,-0.003,0,能量启摆
33.461,278.723,-790.800,284.458,928.800,-264.000,336.000,98.723,0.000,0,能量启摆
33.481,258.223,-1237.200,311.748,1528.200,192.000,-240.000,78.223,0.005,0,能量启摆
33.500,237.480,-306.600,339.104,591.000,192.000,-240.000,57.480,-0.006,0,能量启摆
33.520,240.381,358.200,336.116,-423.000,192.000,-240.000,60.381,-0.005,0,能量启摆
33.540,250.796,691.800,321.987,-888.600,192.000,-240.000,70.796,-0.002,0,能量启摆
33.560,268.396,946.800,300.212,-1134.000,192.000,-240.000,88.396,0.001,0,能量启摆
33.580,289.907,1173.600,273.362,-1423.800,-264.000,336.000,109.907,0.006,0,能量启摆
33.599,306.541,-6.000,252.532,24.600,-264.000,336.000,126.541,-0.002,0,能量启摆
33.620,297.708,-687.000,264.507,952.200,-264.000,336.000,117.708,0.001,0,能量启摆
33.639,277.009,-1274.400,289.973,1435.800,-264.000,336.000,97.009,0.007,0,能量启摆
33.660,250.291,-1382.400,323.372,1798.200,192.000,-240.000,70.291,0.006,0,能量启摆
33.680,225.703,-419.400,354.749,577.800,192.000,-240.000,45.703,-0.006,0,能量启摆
33.700,227.834,243.000,352.090,-423.000,192.000,-240.000,47.834,-0.007,0,能量启摆
33.720,237.898,831.600,338.445,-837.600,192.000,-240.000,57.898,-0.002,0,能量启摆
33.740,256.311,1058.400,316.626,-1237.800,192.000,-240.000,76.311,0.002,0,能量启摆
33.760,278.613,1182.000,289.468,-1447.200,-264.000,336.000,98.613,0.005,0,能量启摆
33.780,295.137,-99.000,268.308,18.000,-264.000,336.000,115.137,-0.002,0,能量启摆
33.800,286.040,-758.400,281.184,988.800,-264.000,336.000,106.040,0.001,0,能量启摆
33.820,265.605,-1102.800,307.617,1552.800,192.000,-240.000,85.605,0.003,0,能量启摆
33.840,245.391,-369.600,334.841,409.800,192.000,-240.000,65.391,-0.005,0,能量启摆
33.860,246.797,259.200,331.458,-434.400,192.000,-240.000,66.797,-0.005,0,能量启摆
33.881,259.541,876.000,317.307,-918.600,192.000,-240.000,79.541,-0.000,0,能量启摆
