时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略,是否平衡
32.979,43.923,-264.600,29.070,-244.800,350.000,350.000,136.077,增强启摆,0
32.999,33.948,232.800,21.687,321.600,-350.000,-350.000,146.052,增强启摆,0
33.019,45.483,-220.800,29.290,-255.600,350.000,350.000,134.517,增强启摆,0
33.039,34.783,214.800,22.632,353.400,-350.000,-350.000,145.217,增强启摆,0
33.059,46.143,-259.800,30.784,-216.600,350.000,350.000,133.857,增强启摆,0
33.079,36.848,271.800,23.159,297.000,-350.000,-350.000,143.152,增强启摆,0
33.099,47.812,-289.200,29.685,-309.000,350.000,350.000,132.188,增强启摆,0
33.119,37.705,297.000,21.006,331.800,-350.000,-350.000,142.295,增强启摆,0
33.139,48.318,-346.800,26.675,-367.200,350.000,350.000,131.682,增强启摆,0
33.159,38.013,175.800,19.358,309.000,-350.000,-350.000,141.987,增强启摆,0
33.179,47.153,-331.800,26.389,-336.600,350.000,350.000,132.847,增强启摆,0
33.199,36.562,224.400,19.160,310.200,-350.000,-350.000,143.438,增强启摆,0
33.219,46.626,-302.400,25.115,-423.000,350.000,350.000,133.374,增强启摆,0
33.239,37.903,373.800,18.171,328.200,-350.000,-350.000,142.097,增强启摆,0
33.259,47.812,-345.600,24.983,-375.000,350.000,350.000,132.188,增强启摆,0
33.279,38.167,302.400,17.908,286.800,-350.000,-350.000,141.833,增强启摆,0
33.299,48.186,-345.000,23.796,-428.400,350.000,350.000,131.814,增强启摆,0
33.319,38.210,302.400,15.557,243.600,-350.000,-350.000,141.790,增强启摆,0
33.339,47.087,-346.800,21.709,-373.800,350.000,350.000,132.913,增强启摆,0
33.359,37.046,268.800,13.931,244.200,-350.000,-350.000,142.954,增强启摆,0
33.379,46.802,-306.600,21.204,-301.200,350.000,350.000,133.198,增强启摆,0
33.399,36.497,249.000,14.875,277.200,-350.000,-350.000,143.503,增强启摆,0
33.419,46.670,-200.400,22.192,-370.800,350.000,350.000,133.330,增强启摆,0
33.439,38.254,312.000,15.205,277.200,-350.000,-350.000,141.746,增强启摆,0
33.460,47.747,-323.400,22.434,-337.200,350.000,350.000,132.253,增强启摆,0
33.479,39.133,317.400,15.183,247.200,-350.000,-350.000,140.867,增强启摆,0
33.499,48.164,-311.400,22.544,-331.800,350.000,350.000,131.836,增强启摆,0
33.519,40.693,321.000,16.523,294.600,-350.000,-350.000,139.307,增强启摆,0
33.539,48.823,-310.200,23.423,-373.200,350.000,350.000,131.177,增强启摆,0
33.559,42.144,250.800,17.029,255.600,-350.000,-350.000,137.856,增强启摆,0
33.579,48.472,-226.200,23.445,-324.600,350.000,350.000,131.528,增强启摆,0
33.599,44.121,198.600,18.545,305.400,-350.000,-350.000,135.879,增强启摆,0
33.619,48.625,-201.600,23.972,-343.800,350.000,350.000,131.375,增强启摆,0
33.639,45.242,190.800,18.984,277.800,-350.000,-350.000,134.758,增强启摆,0
33.659,48.494,-198.600,23.862,-313.800,350.000,350.000,131.506,增强启摆,0
33.679,45.374,184.800,18.853,258.000,-350.000,-350.000,134.626,增强启摆,0
33.699,47.747,-176.400,22.939,-327.000,350.000,350.000,132.253,增强启摆,0
33.719,45.132,173.400,18.149,267.000,-350.000,-350.000,134.868,增强启摆,0
33.739,47.659,-169.200,22.939,-319.200,350.000,350.000,132.341,增强启摆,0
33.759,45.132,178.200,17.996,249.600,-350.000,-350.000,134.868,增强启摆,0
33.779,47.109,-169.200,23.115,-312.000,350.000,350.000,132.891,增强启摆,0
33.799,44.407,172.800,18.984,277.200,-350.000,-350.000,135.593,增强启摆,0
33.819,46.582,-167.400,24.675,-312.600,350.000,350.000,133.418,增强启摆,0
33.839,43.989,177.600,20.610,302.400,-350.000,-350.000,136.011,增强启摆,0
33.859,46.296,-163.800,25.576,-301.200,350.000,350.000,133.704,增强启摆,0
33.879,44.297,165.600,20.786,282.000,-350.000,-350.000,135.703,增强启摆,0
33.899,46.780,-148.200,24.895,-333.000,350.000,350.000,133.220,增强启摆,0
33.919,44.319,174.000,20.325,305.400,-350.000,-350.000,135.681,增强启摆,0
33.939,47.043,-168.000,24.961,-313.800,350.000,350.000,132.957,增强启摆,0
33.959,44.934,171.600,20.171,258.000,-350.000,-350.000,135.066,增强启摆,0
33.979,47.834,-174.600,25.203,-312.000,350.000,350.000,132.166,增强启摆,0
33.999,45.286,178.800,20.918,304.800,-350.000,-350.000,134.714,增强启摆,0
34.020,48.252,-175.200,26.082,-325.200,350.000,350.000,131.748,增强启摆,0
34.040,45.374,200.400,20.017,283.200,-350.000,-350.000,134.626,增强启摆,0
34.059,48.625,-187.200,24.543,-331.800,350.000,350.000,131.375,增强启摆,0
34.080,45.967,197.400,18.940,253.200,-350.000,-350.000,134.033,增强启摆,0
34.100,49.197,-192.600,24.456,-328.200,350.000,350.000,130.803,增强启摆,0
34.120,46.538,186.000,18.721,265.200,-350.000,-350.000,133.462,增强启摆,0
34.139,49.395,-171.000,24.521,-283.200,350.000,350.000,130.605,增强启摆,0
34.159,47.483,181.800,19.534,274.800,-350.000,-350.000,132.517,增强启摆,0
34.179,49.724,-146.400,25.159,-322.800,350.000,350.000,130.276,增强启摆,0
34.200,47.944,161.400,19.863,248.400,-350.000,-350.000,132.056,增强启摆,0
34.220,49.724,-141.600,24.873,-306.000,350.000,350.000,130.276,增强启摆,0
34.239,48.516,168.600,20.852,256.800,-350.000,-350.000,131.484,增强启摆,0
34.259,49.790,-156.000,25.181,-291.600,350.000,350.000,130.210,增强启摆,0
34.279,48.516,158.400,21.313,246.000,-350.000,-350.000,131.484,增强启摆,0
34.299,49.373,-130.200,23.906,-274.200,350.000,350.000,130.627,增强启摆,0
34.320,48.516,134.400,21.094,244.200,-350.000,-350.000,131.484,增强启摆,0
34.340,49.351,-118.800,23.533,-240.600,350.000,350.000,130.649,增强启摆,0
34.360,48.538,117.600,21.094,203.400,-350.000,-350.000,131.462,增强启摆,0
34.380,49.329,-105.600,23.181,-233.400,350.000,350.000,130.671,增强启摆,0
34.399,48.625,112.800,21.006,184.800,-350.000,-350.000,131.375,增强启摆,0
34.420,49.131,-102.000,22.544,-238.200,350.000,350.000,130.869,增强启摆,0
34.440,48.625,93.000,20.391,177.000,-350.000,-350.000,131.375,增强启摆,0
34.460,49.131,-93.600,21.731,-214.800,350.000,350.000,130.869,增强启摆,0
34.480,48.713,93.600,20.105,149.400,-350.000,-350.000,131.287,增强启摆,0
34.500,49.219,-87.000,21.533,-191.400,350.000,350.000,130.781,增强启摆,0
34.520,48.977,93.000,20.061,148.800,-350.000,-350.000,131.023,增强启摆,0
34.540,49.351,-70.800,21.445,-175.200,350.000,350.000,130.649,增强启摆,0
34.559,49.021,84.600,20.325,151.800,-350.000,-350.000,130.979,增强启摆,0
34.579,49.219,-85.200,21.533,-168.000,350.000,350.000,130.781,增强启摆,0
34.599,48.977,72.000,20.632,136.800,-350.000,-350.000,131.023,增强启摆,0
34.620,49.219,-87.000,21.577,-166.800,350.000,350.000,130.781,增强启摆,0
34.640,48.955,84.000,20.391,125.400,-350.000,-350.000,131.045,增强启摆,0
34.660,49.219,-76.800,21.467,-139.200,350.000,350.000,130.781,增强启摆,0
34.680,48.911,87.000,20.632,116.400,-350.000,-350.000,131.089,增强启摆,0
34.700,49.109,-72.000,21.555,-143.400,350.000,350.000,130.891,增强启摆,0
34.720,48.911,79.800,20.676,112.800,-350.000,-350.000,131.089,增强启摆,0
34.739,49.153,-73.800,21.533,-128.400,350.000,350.000,130.847,增强启摆,0
34.759,49.021,70.800,20.918,105.000,-350.000,-350.000,130.979,增强启摆,0
34.779,49.197,-68.400,21.577,-111.000,350.000,350.000,130.803,增强启摆,0
34.799,49.043,66.000,21.226,111.000,-350.000,-350.000,130.957,增强启摆,0
34.819,49.241,-70.800,21.687,-100.200,350.000,350.000,130.759,增强启摆,0
34.839,49.043,66.000,21.226,103.800,-350.000,-350.000,130.957,增强启摆,0
34.859,49.153,-67.200,21.753,-88.800,350.000,350.000,130.847,增强启摆,0
34.879,49.021,74.400,21.445,109.800,-350.000,-350.000,130.979,增强启摆,0
34.899,49.197,-64.800,21.819,-88.800,350.000,350.000,130.803,增强启摆,0
34.919,49.021,66.000,21.533,96.000,-350.000,-350.000,130.979,增强启摆,0
34.939,49.131,-61.200,21.885,-99.600,350.000,350.000,130.869,增强启摆,0
34.959,49.021,60.000,21.533,91.200,-350.000,-350.000,130.979,增强启摆,0
34.979,49.109,-78.000,21.929,-93.600,350.000,350.000,130.891,增强启摆,0
34.999,48.977,60.600,21.687,99.000,-350.000,-350.000,131.023,增强启摆,0
35.020,49.021,-61.800,21.995,-88.800,350.000,350.000,130.979,增强启摆,0
35.040,48.933,58.800,21.709,97.200,-350.000,-350.000,131.067,增强启摆,0
35.060,49.043,-56.400,22.039,-88.800,350.000,350.000,130.957,增强启摆,0
35.080,48.889,48.600,21.731,103.800,-350.000,-350.000,131.111,增强启摆,0
35.100,49.043,-61.200,22.148,-87.600,350.000,350.000,130.957,增强启摆,0
35.120,48.955,54.000,21.907,101.400,-350.000,-350.000,131.045,增强启摆,0
35.141,49.043,-56.400,22.368,-97.800,350.000,350.000,130.957,增强启摆,0
35.160,48.823,49.200,21.973,107.400,-350.000,-350.000,131.177,增强启摆,0
35.180,48.933,-64.200,22.522,-87.000,350.000,350.000,131.067,增强启摆,0
35.199,48.735,66.000,22.170,106.200,-350.000,-350.000,131.265,增强启摆,0
35.219,48.779,-77.400,22.500,-94.200,350.000,350.000,131.221,增强启摆,0
35.239,48.604,70.200,22.170,110.400,-350.000,-350.000,131.396,增强启摆,0
35.259,48.735,-72.600,22.588,-93.000,350.000,350.000,131.265,增强启摆,0
35.279,48.669,65.400,22.148,105.000,-350.000,-350.000,131.331,增强启摆,0
35.299,48.757,-88.800,22.478,-94.200,350.000,350.000,131.243,增强启摆,0
35.319,48.604,55.200,22.126,114.000,-350.000,-350.000,131.396,增强启摆,0
35.339,48.757,-79.800,22.522,-100.200,350.000,350.000,131.243,增强启摆,0
35.360,48.713,65.400,22.126,109.800,-350.000,-350.000,131.287,增强启摆,0
35.380,48.933,-59.400,22.610,-94.200,350.000,350.000,131.067,增强启摆,0
35.400,48.801,72.600,22.148,106.200,-350.000,-350.000,131.199,增强启摆,0
35.420,48.977,-66.600,22.500,-94.800,350.000,350.000,131.023,增强启摆,0
35.439,48.779,80.400,22.083,105.000,-350.000,-350.000,131.221,增强启摆,0
35.459,48.867,-81.000,22.544,-106.200,350.000,350.000,131.133,增强启摆,0
35.479,48.647,76.800,22.258,105.600,-350.000,-350.000,131.353,增强启摆,0
35.499,48.779,-114.600,22.698,-105.000,350.000,350.000,131.221,增强启摆,0
35.519,48.186,82.800,22.258,133.200,-350.000,-350.000,131.814,增强启摆,0
35.540,48.362,-129.000,22.961,-112.200,350.000,350.000,131.638,增强启摆,0
35.559,47.197,110.400,22.214,145.800,-350.000,-350.000,132.803,增强启摆,0
35.579,47.812,-156.600,23.511,-139.800,350.000,350.000,132.188,增强启摆,0
35.599,46.252,125.400,22.478,173.400,-350.000,-350.000,133.748,增强启摆,0
35.619,47.549,-170.400,24.126,-146.400,350.000,350.000,132.451,增强启摆,0
35.640,44.429,185.400,22.764,176.400,-350.000,-350.000,135.571,增强启摆,0
35.659,46.824,-199.200,24.719,-159.000,350.000,350.000,133.176,增强启摆,0
35.679,41.792,229.200,23.511,200.400,-350.000,-350.000,138.208,增强启摆,0
35.700,45.396,-234.000,25.356,-163.200,350.000,350.000,134.604,增强启摆,0
35.720,39.397,257.400,23.840,186.000,-350.000,-350.000,140.603,增强启摆,0
35.740,43.923,-262.800,25.906,-170.400,350.000,350.000,136.077,增强启摆,0
35.760,37.837,261.600,23.972,171.600,-350.000,-350.000,142.163,增强启摆,0
35.780,43.770,-283.800,26.609,-176.400,350.000,350.000,136.230,增强启摆,0
35.800,35.947,160.800,24.214,173.400,-350.000,-350.000,144.053,增强启摆,0
35.819,42.671,-255.000,27.334,-177.600,350.000,350.000,137.329,增强启摆,0
35.839,35.486,244.200,24.939,204.600,-350.000,-350.000,144.514,增强启摆,0
35.859,42.253,-261.600,27.971,-205.200,350.000,350.000,137.747,增强启摆,0
35.879,35.925,247.800,25.137,231.600,-350.000,-350.000,144.075,增强启摆,0
35.899,43.308,-267.600,29.070,-196.800,350.000,350.000,136.692,增强启摆,0
35.919,36.145,255.600,25.686,226.200,-350.000,-350.000,143.855,增强启摆,0
35.939,43.704,-267.000,30.059,-205.200,350.000,350.000,136.296,增强启摆,0
35.959,36.035,211.200,26.257,215.400,-350.000,-350.000,143.965,增强启摆,0
35.979,42.671,-285.600,30.322,-228.000,350.000,350.000,137.329,增强启摆,0
35.999,34.343,232.200,26.213,221.400,-350.000,-350.000,145.657,增强启摆,0
36.019,42.122,-265.800,30.981,-235.800,350.000,350.000,137.878,增强启摆,0
36.039,33.025,275.400,26.763,222.600,-350.000,-350.000,146.975,增强启摆,0
36.059,41.638,-192.000,32.102,-239.400,350.000,350.000,138.362,增强启摆,0
36.079,33.530,254.400,28.499,257.400,-350.000,-350.000,146.470,增强启摆,0
36.099,42.539,-256.800,34.563,-254.400,350.000,350.000,137.461,增强启摆,0
36.120,33.860,249.600,30.322,244.800,-350.000,-350.000,146.140,增强启摆,0
36.140,42.891,-256.200,36.233,-263.400,350.000,350.000,137.109,增强启摆,0
36.160,33.948,174.600,30.806,248.400,-350.000,-350.000,146.052,增强启摆,0
36.180,41.748,-270.600,37.156,-299.400,350.000,350.000,138.252,增强启摆,0
36.200,32.585,278.400,30.828,258.000,-350.000,-350.000,147.415,增强启摆,0
36.220,41.133,-255.000,37.551,-308.400,350.000,350.000,138.867,增强启摆,0
36.240,31.926,211.200,31.816,271.800,-350.000,-350.000,148.074,增强启摆,0
36.260,40.935,-163.200,38.738,-322.800,350.000,350.000,139.065,增强启摆,0
36.280,32.695,288.600,32.124,285.600,-350.000,-350.000,147.305,增强启摆,0
36.299,42.188,-250.200,39.067,-334.200,350.000,350.000,137.812,增强启摆,0
36.320,32.827,277.200,33.420,309.000,-350.000,-350.000,147.173,增强启摆,0
36.340,42.869,-138.000,40.012,-349.200,350.000,350.000,137.131,增强启摆,0
36.359,33.860,300.600,33.640,279.000,-350.000,-350.000,146.140,增强启摆,0
36.379,46.230,-229.800,39.221,-388.800,350.000,350.000,133.770,增强启摆,0
36.399,34.629,89.400,33.113,282.600,-350.000,-350.000,145.371,增强启摆,0
36.419,45.857,-268.200,38.914,-340.200,350.000,350.000,134.143,增强启摆,0
36.440,33.750,216.600,33.376,255.000,-350.000,-350.000,146.250,增强启摆,0
36.460,45.549,-258.000,38.672,-309.000,350.000,350.000,134.451,增强启摆,0
36.479,33.245,207.600,33.838,246.000,-350.000,-350.000,146.755,增强启摆,0
36.499,43.989,-269.400,37.881,-302.400,350.000,350.000,136.011,增强启摆,0
36.520,31.575,283.800,33.289,256.800,-350.000,-350.000,148.425,增强启摆,0
36.540,43.374,-273.600,37.617,-299.400,350.000,350.000,136.626,增强启摆,0
36.560,31.025,298.200,33.047,255.600,-350.000,-350.000,148.975,增强启摆,0
36.580,43.418,-89.400,37.815,-307.200,350.000,350.000,136.582,增强启摆,0
36.600,32.278,296.400,33.772,259.200,-350.000,-350.000,147.722,增强启摆,0
36.620,46.406,-33.000,39.353,-288.000,350.000,350.000,133.594,增强启摆,0
36.640,36.233,299.400,35.420,261.000,-350.000,-350.000,143.767,增强启摆,0
36.660,48.911,-358.800,40.298,-323.400,350.000,350.000,131.089,增强启摆,0
36.680,37.288,165.000,35.596,267.600,-350.000,-350.000,142.712,增强启摆,0
36.700,49.702,-245.400,40.715,-320.400,350.000,350.000,130.298,增强启摆,0
36.720,38.979,365.400,36.606,306.000,-350.000,-350.000,141.021,增强启摆,0
36.740,50.867,-408.000,41.484,-322.800,350.000,350.000,129.133,增强启摆,0
36.760,39.155,364.200,36.716,295.800,-350.000,-350.000,140.845,增强启摆,0
36.779,51.284,-268.200,41.990,-282.600,350.000,350.000,128.716,增强启摆,0
36.799,40.540,385.200,37.507,307.800,-350.000,-350.000,139.460,增强启摆,0
36.819,52.493,-351.000,42.913,-294.000,350.000,350.000,127.507,增强启摆,0
36.840,40.759,243.000,37.661,307.800,-350.000,-350.000,139.241,增强启摆,0
36.859,51.218,-391.800,43.374,-282.000,350.000,350.000,128.782,增强启摆,0
36.879,39.507,355.200,38.496,314.400,-350.000,-350.000,140.493,增强启摆,0
36.899,51.042,-395.400,44.517,-265.200,350.000,350.000,128.958,增强启摆,0
36.919,40.825,497.400,38.870,329.400,-350.000,-350.000,139.175,增强启摆,0
36.940,52.229,-349.800,45.088,-264.000,350.000,350.000,127.771,增强启摆,0
36.960,40.957,382.200,38.979,314.400,-350.000,-350.000,139.043,增强启摆,0
36.980,52.646,-331.200,45.527,-272.400,350.000,350.000,127.354,增强启摆,0
37.000,40.891,367.200,40.078,336.600,-350.000,-350.000,139.109,增强启摆,0
37.020,52.888,-207.000,46.802,-262.800,350.000,350.000,127.112,增强启摆,0
37.040,40.715,241.800,40.671,271.800,-350.000,-350.000,139.285,增强启摆,0
37.060,51.416,-401.400,47.527,-249.000,350.000,350.000,128.584,增强启摆,0
37.080,39.353,349.200,42.122,263.400,-350.000,-350.000,140.647,增强启摆,0
37.100,51.108,-405.000,48.735,-285.000,350.000,350.000,128.892,增强启摆,0
37.120,39.001,207.600,41.748,195.600,-350.000,-350.000,140.999,增强启摆,0
37.140,49.746,-424.200,47.483,-263.400,350.000,350.000,130.254,增强启摆,0
37.160,37.639,308.400,40.408,260.400,-350.000,-350.000,142.361,增强启摆,0
37.180,49.526,-413.400,45.352,-319.200,350.000,350.000,130.474,增强启摆,0
37.199,37.354,154.800,39.045,296.400,-350.000,-350.000,142.646,增强启摆,0
37.219,48.230,-405.000,44.736,-286.200,350.000,350.000,131.770,增强启摆,0
37.239,35.728,214.800,38.562,300.600,-350.000,-350.000,144.272,增强启摆,0
37.259,47.834,-325.800,43.484,-351.000,350.000,350.000,132.166,增强启摆,0
37.279,37.200,283.800,37.639,312.000,-350.000,-350.000,142.800,增强启摆,0
37.299,48.955,-402.600,43.286,-316.200,350.000,350.000,131.045,增强启摆,0
37.319,37.507,316.800,37.375,302.400,-350.000,-350.000,142.493,增强启摆,0
37.339,49.482,-387.600,42.078,-376.200,350.000,350.000,130.518,增强启摆,0
37.360,39.265,484.800,36.716,310.800,-350.000,-350.000,140.735,增强启摆,0
37.380,50.647,-395.400,41.880,-363.600,350.000,350.000,129.353,增强启摆,0
37.399,39.397,366.000,36.409,305.400,-350.000,-350.000,140.603,增强启摆,0
37.419,51.021,-402.600,42.012,-345.600,350.000,350.000,128.979,增强启摆,0
37.439,39.133,343.800,37.156,348.600,-350.000,-350.000,140.867,增强启摆,0
37.459,49.614,-428.400,42.715,-351.000,350.000,350.000,130.386,增强启摆,0
37.479,37.837,295.800,37.156,322.800,-350.000,-350.000,142.163,增强启摆,0
37.500,49.417,-417.000,42.869,-310.200,350.000,350.000,130.583,增强启摆,0
