时间(s),摆杆角度(°),摆杆速度(°/s),飞轮角度(°),飞轮速度(°/s),电机1输出(RPM),电机2输出(RPM),倒立误差(°),是否稳定,放缩系数
233.719,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.739,180.637,-5.400,40.474,0.000,2.932,-0.782,0.637,1,1.000
233.759,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.780,180.637,0.000,40.474,4.800,-0.279,-3.751,0.637,1,1.000
233.799,180.637,0.000,40.474,-4.800,-0.298,2.166,0.637,1,1.000
233.819,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.839,180.637,5.400,40.474,0.000,-3.509,-0.803,0.637,1,1.000
233.859,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.879,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.900,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.919,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.940,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.959,180.637,0.000,40.474,0.600,-0.287,-1.162,0.637,1,1.000
233.979,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
233.999,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.019,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.039,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.059,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.079,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.099,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.119,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.139,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.159,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.180,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.200,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.220,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.240,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.260,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.280,180.637,0.000,40.474,0.000,-0.288,-0.792,0.637,1,1.000
234.300,180.637,0.000,40.474,4.800,-0.279,-3.751,0.637,1,1.000
234.320,180.637,0.000,40.474,4.800,-0.279,-3.751,0.637,1,1.000
234.340,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.360,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.380,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.399,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.419,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.439,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.459,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.479,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.499,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.519,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.539,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.560,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.580,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.600,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.620,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.639,180.637,0.000,40.452,-4.800,-0.298,2.167,0.637,1,1.000
234.659,180.637,-4.800,40.452,0.000,2.575,-0.782,0.637,1,1.000
234.679,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.699,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.719,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.740,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.759,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.779,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.800,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.820,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.839,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.859,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.879,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.899,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.919,180.637,0.000,40.452,-4.800,-0.298,2.167,0.637,1,1.000
234.939,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.959,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.980,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
234.999,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.020,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.039,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.059,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.079,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.099,180.637,0.000,40.452,0.600,-0.287,-1.162,0.637,1,1.000
235.120,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.139,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.159,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.179,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.199,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.219,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.240,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.260,180.637,0.000,40.452,5.400,-0.278,-4.120,0.637,1,1.000
235.279,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.299,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
235.319,180.637,-4.800,40.452,0.000,2.575,-0.782,0.637,1,1.000
235.339,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.359,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.379,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.399,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.419,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
235.439,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.459,180.637,0.000,40.430,5.400,-0.278,-4.120,0.637,1,1.000
235.479,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
235.499,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.519,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.539,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.559,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.579,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.599,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.619,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.640,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
235.659,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.680,180.637,4.800,40.430,4.800,-3.142,-3.760,0.637,1,1.000
235.700,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.720,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.740,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.760,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.780,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.799,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.819,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.840,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.859,180.637,0.000,40.430,-5.400,-0.299,2.537,0.637,1,1.000
235.879,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.899,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
235.919,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
235.939,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
235.959,180.637,-4.800,40.430,0.000,2.575,-0.782,0.637,1,1.000
235.979,180.637,0.000,40.430,-5.400,-0.299,2.537,0.637,1,1.000
235.999,180.637,-5.400,40.430,0.000,2.932,-0.781,0.637,1,1.000
236.019,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.039,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.059,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.079,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
236.099,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.119,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.139,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.159,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.179,180.637,4.800,40.430,0.000,-3.152,-0.801,0.637,1,1.000
236.199,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.219,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.239,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.259,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.279,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
236.299,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.319,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.339,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
236.359,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.379,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.399,180.637,-5.400,40.452,0.000,2.932,-0.781,0.637,1,1.000
236.420,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.439,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.459,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.479,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.499,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
236.519,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
236.539,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.559,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.579,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.599,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.620,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.640,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.659,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.679,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.699,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.719,180.637,-5.400,40.452,0.000,2.932,-0.781,0.637,1,1.000
236.739,180.637,4.800,40.452,0.000,-3.151,-0.802,0.637,1,1.000
236.759,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.779,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.799,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.820,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.840,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.860,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.880,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.900,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.920,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.940,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
236.960,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
236.980,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
237.000,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
237.020,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
237.040,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.060,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.080,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.099,180.637,4.800,40.430,0.000,-3.152,-0.801,0.637,1,1.000
237.119,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.139,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.159,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.179,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.200,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.220,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.240,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.260,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.279,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.299,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.319,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.340,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.360,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.380,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.400,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.420,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.439,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.459,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.479,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.499,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.519,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.539,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.559,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.579,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.600,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.620,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.639,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.660,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.679,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.700,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.719,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.739,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.759,180.637,0.000,40.430,4.800,-0.279,-3.750,0.637,1,1.000
237.779,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.799,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.819,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.839,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.859,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.879,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.899,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.920,180.637,0.000,40.430,-0.600,-0.290,-0.422,0.637,1,1.000
237.940,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.959,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
237.979,180.637,0.000,40.430,-5.400,-0.299,2.537,0.637,1,1.000
237.999,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.019,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.039,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
238.059,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.080,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.099,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.119,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.139,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.159,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
238.179,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.199,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.219,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.239,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.259,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.279,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.299,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.319,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
238.339,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
238.359,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.380,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.400,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.419,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
238.439,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.459,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.479,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.499,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.519,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.539,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.559,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.579,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.599,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.619,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.639,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.659,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.679,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.699,180.637,0.000,40.430,-5.400,-0.299,2.537,0.637,1,1.000
238.719,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.739,180.637,4.800,40.430,0.000,-3.152,-0.801,0.637,1,1.000
238.759,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
238.779,180.637,-4.800,40.430,0.000,2.575,-0.782,0.637,1,1.000
238.799,180.637,0.000,40.430,-4.800,-0.298,2.167,0.637,1,1.000
238.819,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.839,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.859,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.879,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.899,180.637,0.000,40.452,-0.600,-0.290,-0.422,0.637,1,1.000
238.919,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.939,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
238.960,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.980,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
238.999,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.019,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.039,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.059,180.637,4.800,40.452,0.000,-3.151,-0.802,0.637,1,1.000
239.079,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.099,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.120,180.637,0.000,40.452,4.800,-0.279,-3.751,0.637,1,1.000
239.140,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.160,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.180,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.199,180.637,5.400,40.430,0.000,-3.509,-0.802,0.637,1,1.000
239.219,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.240,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.260,180.637,4.800,40.430,0.000,-3.152,-0.801,0.637,1,1.000
239.280,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.300,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.320,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.340,180.637,0.000,40.452,0.000,-0.288,-0.792,0.637,1,1.000
239.360,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.379,180.637,0.000,40.430,0.000,-0.288,-0.792,0.637,1,1.000
239.399,180.637,5.400,40.430,0.000,-3.509,-0.802,0.637,1,1.000
239.419,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.439,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.460,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.479,180.615,5.400,40.452,0.000,-3.499,-0.803,0.615,1,1.000
239.499,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.519,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.539,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.560,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.580,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.600,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.620,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.639,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.659,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.679,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.700,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.719,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.739,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.759,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.779,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.799,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.819,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.840,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.860,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.880,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.900,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.920,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.939,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.959,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.979,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
239.999,180.615,0.000,40.430,4.800,-0.269,-3.750,0.615,1,1.000
240.019,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.039,180.615,0.000,40.430,-5.400,-0.289,2.537,0.615,1,1.000
240.060,180.615,0.000,40.430,4.800,-0.269,-3.750,0.615,1,1.000
240.079,180.615,0.000,40.430,4.800,-0.269,-3.750,0.615,1,1.000
240.099,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.119,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.139,180.615,-5.400,40.430,0.000,2.943,-0.781,0.615,1,1.000
240.159,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.179,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.199,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.219,180.615,-0.600,40.430,0.000,0.079,-0.790,0.615,1,1.000
240.240,180.615,4.800,40.430,0.000,-3.141,-0.801,0.615,1,1.000
240.259,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.279,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.299,180.615,0.000,40.430,4.800,-0.269,-3.750,0.615,1,1.000
240.319,180.615,4.800,40.430,0.000,-3.141,-0.801,0.615,1,1.000
240.339,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.359,180.615,0.000,40.430,-5.400,-0.289,2.537,0.615,1,1.000
240.379,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.399,180.615,4.800,40.430,-4.800,-3.151,2.157,0.615,1,1.000
240.419,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.440,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.460,180.615,0.000,40.430,-4.800,-0.288,2.167,0.615,1,1.000
240.480,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.500,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.520,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.540,180.615,0.000,40.430,4.800,-0.269,-3.750,0.615,1,1.000
240.560,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.580,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.600,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.620,180.615,0.000,40.430,0.000,-0.278,-0.792,0.615,1,1.000
240.640,180.615,-4.800,40.430,-4.800,2.575,2.177,0.615,1,1.000
