时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
6.799,344.839,286.200,44.714,232.800,-250.000,-250.000,164.839,平滑启摆
6.820,351.167,-276.600,48.801,-284.400,250.000,250.000,171.167,平滑启摆
6.840,345.015,282.600,44.143,239.400,-250.000,-250.000,165.015,平滑启摆
6.859,351.497,-266.400,48.647,-245.400,250.000,250.000,171.497,平滑启摆
6.879,346.091,283.800,44.143,227.400,-250.000,-250.000,166.091,平滑启摆
6.899,352.266,-289.200,47.834,-259.200,250.000,250.000,172.266,平滑启摆
6.920,346.421,286.800,43.484,251.400,-250.000,-250.000,166.421,平滑启摆
6.939,352.441,-294.000,47.681,-232.800,250.000,250.000,172.441,平滑启摆
6.959,347.476,295.200,43.418,239.400,-250.000,-250.000,167.476,平滑启摆
6.979,353.079,-290.400,47.505,-222.000,250.000,250.000,173.079,平滑启摆
6.999,347.871,251.400,44.143,239.400,-250.000,-250.000,167.871,平滑启摆
7.020,353.035,-238.200,47.856,-218.400,250.000,250.000,173.035,平滑启摆
7.040,348.948,148.800,44.495,163.200,-250.000,-250.000,168.948,平滑启摆
7.059,351.101,-99.600,47.747,-147.600,250.000,199.388,171.101,平滑启摆
7.079,349.387,86.400,44.692,88.800,-250.000,-171.452,169.387,平滑启摆
7.099,350.662,-41.400,45.813,-44.400,124.038,82.692,170.662,平滑启摆
7.120,349.980,30.000,44.473,12.000,-89.570,-59.713,169.980,平滑启摆
7.139,350.112,-6.000,44.429,-5.400,17.926,11.951,170.112,平滑启摆
7.159,350.046,5.400,44.341,0.000,-16.128,-10.752,170.046,平滑启摆
7.179,350.024,-5.400,44.319,0.000,16.126,10.751,170.024,平滑启摆
7.199,349.980,0.000,44.297,0.000,48.295,32.197,169.980,平滑启摆
7.219,350.024,4.800,44.341,0.000,-14.334,-9.556,170.024,平滑启摆
7.239,350.046,0.000,44.341,0.000,55.120,36.747,170.046,平滑启摆
7.260,350.090,5.400,44.385,0.000,-16.132,-10.754,170.090,平滑启摆
7.280,350.156,0.000,44.429,0.000,61.413,40.942,170.156,平滑启摆
7.299,350.222,6.000,44.517,12.000,-17.936,-11.957,170.222,平滑启摆
7.319,350.332,0.000,44.648,0.000,67.121,44.747,170.332,平滑启摆
7.340,350.442,18.000,44.758,7.200,-53.869,-35.913,170.442,平滑启摆
7.360,350.640,-5.400,44.912,-4.800,16.177,10.785,170.640,平滑启摆
7.380,350.640,0.000,44.890,0.000,72.216,48.144,170.640,平滑启摆
7.400,350.881,30.600,45.000,11.400,-91.783,-61.189,170.881,平滑启摆
7.420,351.387,-11.400,45.417,-10.800,34.282,22.855,171.387,平滑启摆
7.440,351.365,10.800,45.417,4.800,-32.474,-21.650,171.365,平滑启摆
7.460,351.365,-4.800,45.439,0.000,14.433,9.622,171.365,平滑启摆
7.480,351.365,0.000,45.439,0.000,76.769,51.180,171.365,平滑启摆
7.500,351.497,21.600,45.549,16.800,-64.992,-43.328,171.497,平滑启摆
7.520,351.738,-10.200,45.835,-0.600,30.729,20.486,171.738,平滑启摆
7.540,351.738,0.000,45.813,0.000,80.440,53.627,171.738,平滑启摆
7.559,351.936,29.400,46.077,50.400,-88.661,-59.107,171.936,平滑启摆
7.579,352.815,-6.000,46.846,-5.400,18.176,12.117,172.815,平滑启摆
7.599,352.793,0.000,46.846,10.200,83.610,55.740,172.793,平滑启摆
7.619,352.925,16.200,47.087,46.800,-49.102,-32.734,172.925,平滑启摆
7.639,353.364,-0.600,47.856,0.000,1.823,1.215,173.364,平滑启摆
7.660,353.364,0.000,47.834,0.000,85.760,57.173,173.364,平滑启摆
7.679,353.540,24.000,47.966,27.000,-72.972,-48.648,173.540,平滑启摆
7.699,354.375,-10.200,48.516,-10.800,31.146,20.764,174.375,平滑启摆
7.719,354.375,0.000,48.516,0.600,87.257,58.171,174.375,平滑启摆
7.739,354.595,23.400,48.889,52.800,-71.532,-47.688,174.595,平滑启摆
7.759,355.869,-15.600,49.944,0.000,47.998,31.999,175.869,平滑启摆
7.779,355.891,5.400,49.944,0.000,-16.617,-11.078,175.891,平滑启摆
7.799,356.023,0.000,50.032,0.000,88.175,58.784,176.023,平滑启摆
7.819,356.243,34.800,50.229,42.600,-107.276,-71.517,176.243,平滑启摆
7.839,358.220,-10.200,51.042,-4.800,31.759,21.173,178.220,平滑启摆
7.859,358.198,0.000,50.999,0.000,88.446,58.964,178.198,平滑启摆
7.879,358.506,50.400,51.130,16.200,-157.154,-104.769,178.506,平滑启摆
7.899,0.549,-12.000,51.504,-6.000,37.803,25.202,179.451,平滑启摆
7.919,0.439,0.000,51.350,0.000,87.839,58.559,179.561,平滑启摆
7.939,0.593,6.600,51.482,16.800,-20.796,-13.864,179.407,平滑启摆
7.959,0.923,0.000,51.592,0.000,85.560,57.040,179.077,平滑启摆
7.979,1.340,79.200,51.724,24.000,-250.000,-166.988,178.660,平滑启摆
8.000,3.098,-34.200,52.207,-24.600,109.105,72.737,176.902,平滑启摆
8.020,2.769,6.000,51.855,5.400,-19.110,-12.740,177.231,平滑启摆
8.039,2.856,0.000,51.921,0.000,83.005,55.336,177.144,平滑启摆
8.059,2.922,6.000,51.987,0.000,-19.125,-12.750,177.078,平滑启摆
8.079,3.032,0.000,52.075,0.000,78.866,52.577,176.968,平滑启摆
8.099,3.142,17.400,52.185,11.400,-55.522,-37.014,176.858,平滑启摆
8.119,3.384,0.000,52.559,4.800,73.994,49.330,176.616,平滑启摆
8.139,3.472,12.000,52.756,40.800,-38.353,-25.569,176.528,平滑启摆
8.159,4.460,11.400,54.075,33.600,-36.611,-24.408,175.540,平滑启摆
8.179,4.460,0.000,54.294,0.000,68.607,45.738,175.540,平滑启摆
8.199,4.526,4.800,54.404,17.400,-15.420,-10.280,175.474,平滑启摆
8.219,5.054,23.400,55.437,36.600,-75.366,-50.244,174.946,平滑启摆
8.239,5.142,-5.400,55.745,-0.600,17.400,11.600,174.858,平滑启摆
8.259,5.120,10.800,55.723,0.000,-34.796,-23.197,174.880,平滑启摆
8.279,5.120,0.000,55.723,0.000,62.344,41.563,174.880,平滑启摆
8.299,5.142,0.000,55.789,0.000,55.244,36.829,174.858,平滑启摆
8.319,5.603,87.000,56.228,34.800,-250.000,-187.302,174.397,平滑启摆
8.339,6.943,-41.400,56.492,-18.600,134.557,89.705,173.057,平滑启摆
8.360,6.570,34.200,56.030,6.000,-110.958,-73.972,173.430,平滑启摆
8.379,6.680,-0.600,56.074,-5.400,1.948,1.298,173.320,平滑启摆
8.399,6.526,0.000,55.986,0.000,47.903,31.935,173.474,平滑启摆
8.419,6.548,0.000,56.008,0.000,39.719,26.479,173.452,平滑启摆
8.439,6.592,4.800,56.052,5.400,-15.575,-10.383,173.408,平滑启摆
8.459,6.614,0.000,56.096,-5.400,31.142,20.761,173.386,平滑启摆
8.479,6.636,4.800,56.118,10.200,-15.578,-10.385,173.364,平滑启摆
8.500,6.658,0.000,56.140,0.000,22.246,14.831,173.342,平滑启摆
8.519,6.658,0.000,56.140,0.000,13.122,8.748,173.342,平滑启摆
8.539,6.702,0.000,56.162,0.000,3.867,2.578,173.298,平滑启摆
8.560,6.724,4.800,56.184,0.000,-15.584,-10.390,173.276,平滑启摆
8.579,6.724,0.000,56.184,0.000,-5.429,-3.620,173.276,平滑启摆
8.599,6.724,0.000,56.162,0.000,-14.672,-9.782,173.276,平滑启摆
8.619,6.702,0.000,56.162,0.000,-23.766,-15.844,173.298,平滑启摆
8.639,6.680,0.000,56.162,0.000,-32.620,-21.747,173.320,平滑启摆
8.659,6.636,-5.400,56.118,0.000,17.525,11.683,173.364,平滑启摆
8.679,6.592,0.000,56.118,0.000,-41.134,-27.423,173.408,平滑启摆
8.700,6.570,-0.600,56.096,-4.800,1.947,1.298,173.430,平滑启摆
8.719,6.526,0.000,56.074,0.000,-49.235,-32.823,173.474,平滑启摆
8.740,6.482,0.000,56.030,0.000,-56.845,-37.897,173.518,平滑启摆
8.759,6.284,-16.800,55.942,-10.800,54.431,36.287,173.716,平滑启摆
8.779,6.021,4.800,55.898,5.400,-15.532,-10.355,173.979,平滑启摆
8.799,6.021,-0.600,55.920,0.000,1.942,1.294,173.979,平滑启摆
8.820,5.999,0.000,55.898,0.000,-63.749,-42.499,174.001,平滑启摆
8.840,5.801,-18.600,55.854,-5.400,60.123,40.082,174.199,平滑启摆
8.860,5.010,0.000,55.767,0.000,-69.814,-46.543,174.990,平滑启摆
8.880,4.856,-24.000,55.723,-10.800,77.225,51.483,175.144,平滑启摆
8.900,4.087,16.200,55.481,0.000,-51.932,-34.621,175.913,平滑启摆
8.920,4.065,-5.400,55.481,-0.600,17.309,11.539,175.935,平滑启摆
8.940,3.955,0.000,55.327,0.000,-75.099,-50.066,176.045,平滑启摆
8.960,3.801,-24.000,55.107,-45.000,76.829,51.220,176.199,平滑启摆
8.980,2.834,5.400,53.767,0.000,-17.205,-11.470,177.166,平滑启摆
9.000,2.856,-0.600,53.789,0.000,1.912,1.275,177.144,平滑启摆
9.020,2.834,0.000,53.745,0.000,-79.553,-53.035,177.166,平滑启摆
9.040,2.637,-23.400,53.459,-46.200,74.482,49.655,177.363,平滑启摆
9.060,1.626,6.000,52.031,-0.600,-19.003,-12.669,178.374,平滑启摆
9.080,1.648,0.000,51.987,-10.200,-83.134,-55.423,178.352,平滑启摆
9.101,1.450,-37.800,51.548,-66.000,119.613,79.742,178.550,平滑启摆
9.120,0.044,12.600,50.164,0.600,-39.593,-26.395,179.956,平滑启摆
9.140,0.132,0.000,50.164,-10.800,-85.701,-57.134,179.868,平滑启摆
9.160,359.912,-22.200,49.900,-35.400,69.713,46.475,179.912,平滑启摆
9.181,358.704,-1.200,49.153,0.000,3.745,2.497,178.704,平滑启摆
9.201,358.770,0.000,49.153,0.000,-87.436,-58.291,178.770,平滑启摆
9.221,358.528,-29.400,48.999,-18.600,91.683,61.122,178.528,平滑启摆
9.241,356.396,10.800,48.450,5.400,-33.319,-22.212,176.396,平滑启摆
9.260,356.440,-0.600,48.450,-5.400,1.851,1.234,176.440,平滑启摆
9.280,356.331,0.000,48.384,0.000,-87.793,-58.529,176.331,平滑启摆
9.300,355.847,-93.000,48.098,-40.800,250.000,190.741,175.847,平滑启摆
9.320,353.496,41.400,47.637,18.600,-125.849,-83.899,173.496,平滑启摆
9.340,354.375,-52.200,48.406,-1.800,159.392,106.262,174.375,平滑启摆
9.360,354.463,40.800,48.472,18.000,-124.638,-83.092,174.463,平滑启摆
9.380,354.880,-22.800,48.845,-6.600,69.799,46.533,174.880,平滑启摆
9.400,354.749,6.000,48.801,0.000,-18.356,-12.237,174.749,平滑启摆
9.420,354.836,0.000,48.867,0.000,-87.675,-58.450,174.836,平滑启摆
9.440,354.683,-16.200,48.779,-5.400,49.544,33.029,174.683,平滑启摆
9.460,354.595,0.000,48.735,10.800,-87.238,-58.159,174.595,平滑启摆
9.479,354.507,-12.000,48.713,0.000,36.667,24.444,174.507,平滑启摆
9.499,354.375,6.000,48.669,-4.800,-18.321,-12.214,174.375,平滑启摆
9.519,354.353,0.000,48.691,-4.800,-85.932,-57.288,174.353,平滑启摆
9.539,354.133,-28.200,48.582,-5.400,86.002,57.335,174.133,平滑启摆
9.559,353.562,10.800,48.560,0.000,-32.841,-21.894,173.562,平滑启摆
9.579,353.606,-0.600,48.604,0.000,1.825,1.217,173.606,平滑启摆
9.599,353.584,4.800,48.582,0.000,-14.598,-9.732,173.584,平滑启摆
9.619,353.562,-5.400,48.582,-4.800,16.421,10.947,173.562,平滑启摆
9.639,353.562,4.800,48.582,0.000,-14.596,-9.731,173.562,平滑启摆
9.660,353.540,0.000,48.582,0.000,-83.526,-55.684,173.540,平滑启摆
9.679,353.298,-33.600,48.472,-5.400,102.035,68.023,173.298,平滑启摆
9.699,352.156,12.600,48.384,10.200,-38.040,-25.360,172.156,平滑启摆
9.719,352.222,0.000,48.428,0.000,-80.101,-53.401,172.222,平滑启摆
9.740,351.980,-22.200,48.252,-12.600,66.963,44.642,171.980,平滑启摆
9.760,350.815,21.000,47.769,5.400,-62.967,-41.978,170.815,平滑启摆
9.780,350.771,-12.000,47.747,-10.800,35.973,23.982,170.771,平滑启摆
9.800,350.508,4.800,47.593,0.000,-14.370,-9.580,170.508,平滑启摆
9.820,350.508,0.000,47.593,4.800,-75.769,-50.512,170.508,平滑启摆
9.840,350.178,-57.000,47.395,-29.400,170.355,113.570,170.178,平滑启摆
9.860,348.025,36.000,46.780,6.600,-106.414,-70.943,168.025,平滑启摆
9.880,348.135,-12.600,46.890,0.000,37.266,24.844,168.135,平滑启摆
9.900,347.981,0.000,46.780,0.000,-70.462,-46.975,167.981,平滑启摆
9.920,347.893,-6.000,46.736,-0.600,17.724,11.816,167.893,平滑启摆
9.940,347.651,0.000,46.604,0.000,-65.314,-43.543,167.651,平滑启摆
9.960,347.344,-42.000,46.472,-33.600,123.719,82.479,167.344,平滑启摆
9.980,345.916,22.200,45.989,11.400,-64.920,-43.280,165.916,平滑启摆
9.999,346.003,-10.200,46.011,-5.400,29.842,19.894,166.003,平滑启摆
10.019,345.938,4.800,45.967,0.000,-14.038,-9.359,165.938,平滑启摆
10.040,345.938,0.000,45.945,-4.800,-59.114,-39.409,165.938,平滑启摆
10.060,345.828,-3.000,45.813,-23.400,8.769,5.846,165.828,平滑启摆
10.080,345.388,-16.800,45.022,-24.000,48.997,32.665,165.388,平滑启摆
10.099,345.322,5.400,44.758,0.000,-15.744,-10.496,165.322,平滑启摆
10.119,345.322,0.000,44.758,0.000,-52.726,-35.151,165.322,平滑启摆
10.140,345.212,-10.800,44.626,-22.200,31.470,20.980,165.212,平滑启摆
10.160,344.707,-0.600,43.945,-6.600,1.744,1.163,164.707,平滑启摆
10.180,344.707,0.000,43.901,0.000,-45.852,-30.568,164.707,平滑启摆
10.200,344.553,-33.600,43.726,-28.800,97.580,65.054,164.553,平滑启摆
10.220,343.740,27.000,43.484,10.800,-78.091,-52.061,163.740,平滑启摆
10.240,343.718,-16.200,43.462,-10.200,46.849,31.233,163.718,平滑启摆
10.260,343.586,0.600,43.418,0.000,-1.734,-1.156,163.586,平滑启摆
10.280,343.630,0.000,43.440,0.000,-38.474,-25.650,163.630,平滑启摆
10.300,343.564,0.000,43.396,-0.600,-30.951,-20.634,163.564,平滑启摆
10.320,343.345,-22.200,43.176,-6.600,64.080,42.720,163.345,平滑启摆
10.340,342.334,0.000,43.022,0.000,-22.988,-15.326,162.334,平滑启摆
10.360,342.356,0.000,43.000,-4.800,-14.989,-9.993,162.356,平滑启摆
10.380,342.224,-5.400,42.957,-10.800,15.499,10.333,162.224,平滑启摆
10.399,341.982,0.000,42.935,0.000,-6.824,-4.549,161.982,平滑启摆
10.419,341.982,-4.800,42.913,0.000,13.761,9.174,161.982,平滑启摆
10.440,341.960,0.000,42.935,0.600,1.380,0.920,161.960,平滑启摆
10.460,341.960,-0.600,42.935,0.000,1.720,1.147,161.960,平滑启摆
10.480,341.960,0.000,42.935,0.000,9.571,6.380,161.960,平滑启摆
10.499,341.960,0.000,42.935,0.000,17.665,11.777,161.960,平滑启摆
10.519,341.982,0.000,42.957,0.000,25.586,17.057,161.982,平滑启摆
10.540,342.048,0.600,42.979,4.800,-1.721,-1.147,162.048,平滑启摆
10.560,342.070,0.000,43.000,0.000,33.264,22.176,162.070,平滑启摆
10.579,342.136,0.600,43.022,5.400,-1.721,-1.148,162.136,平滑启摆
10.599,342.158,-4.800,43.066,-5.400,13.773,9.182,162.158,平滑启摆
10.619,342.180,4.800,43.088,0.000,-13.774,-9.183,162.180,平滑启摆
10.639,342.180,0.000,43.088,0.000,40.620,27.080,162.180,平滑启摆
10.660,342.224,0.600,43.132,0.000,-1.722,-1.148,162.224,平滑启摆
10.680,342.268,0.000,43.132,0.000,47.574,31.716,162.268,平滑启摆
10.700,342.356,21.000,43.198,0.600,-60.315,-40.210,162.356,平滑启摆
10.719,342.422,0.000,43.220,0.000,54.075,36.050,162.422,平滑启摆
10.739,342.444,10.800,43.242,0.000,-31.033,-20.689,162.444,平滑启摆
10.760,342.554,0.000,43.264,0.000,60.040,40.027,162.554,平滑启摆
10.779,342.686,16.800,43.308,4.800,-48.332,-32.222,162.686,平滑启摆
10.799,343.081,-10.800,43.374,-5.400,31.133,20.755,163.081,平滑启摆
10.819,343.169,11.400,43.396,0.000,-32.877,-21.918,163.169,平滑启摆
10.840,343.279,0.000,43.374,0.000,65.608,43.739,163.279,平滑启摆
10.860,343.477,33.600,43.462,16.800,-97.051,-64.700,163.477,平滑启摆
10.880,344.180,-12.000,43.638,-5.400,34.784,23.190,164.180,平滑启摆
10.899,344.158,4.800,43.616,4.800,-13.912,-9.275,164.158,平滑启摆
10.919,344.180,0.000,43.660,0.000,70.621,47.081,164.180,平滑启摆
10.939,344.355,33.000,43.813,23.400,-95.742,-63.828,164.355,平滑启摆
10.960,344.905,-18.000,44.297,0.000,52.368,34.912,164.905,平滑启摆
10.979,344.883,5.400,44.297,4.800,-15.709,-10.473,164.883,平滑启摆
11.000,344.949,-5.400,44.363,0.000,15.714,10.476,164.949,平滑启摆
11.019,344.971,4.800,44.363,4.800,-13.970,-9.313,164.971,平滑启摆
11.040,344.971,0.000,44.363,-10.200,74.929,49.953,164.971,平滑启摆
11.060,345.168,18.600,44.451,11.400,-54.186,-36.124,165.168,平滑启摆
11.079,346.311,-4.800,44.692,0.000,14.065,9.377,166.311,平滑启摆
11.100,346.311,10.200,44.692,0.000,-29.888,-19.926,166.311,平滑启摆
11.120,346.289,-5.400,44.670,0.000,15.821,10.548,166.289,平滑启摆
11.140,346.267,0.000,44.670,0.000,78.722,52.482,166.267,平滑启摆
11.160,346.487,17.400,44.824,6.600,-51.032,-34.021,166.487,平滑启摆
11.179,347.563,0.000,45.374,-4.800,81.772,54.515,167.563,平滑启摆
11.200,347.849,47.400,45.549,34.200,-139.986,-93.324,167.849,平滑启摆
11.219,349.124,-23.400,46.077,-1.800,69.559,46.372,169.124,平滑启摆
11.240,348.970,16.200,46.099,10.800,-48.118,-32.079,168.970,平滑启摆
11.260,348.992,-0.600,46.187,0.000,1.782,1.188,168.992,平滑启摆
11.279,348.948,0.000,46.187,0.000,84.075,56.050,168.948,平滑启摆
11.300,349.080,16.800,46.362,28.200,-49.928,-33.286,169.080,平滑启摆
11.320,349.211,-5.400,47.131,0.000,16.059,10.706,169.211,平滑启摆
11.340,349.189,0.000,47.175,10.200,85.063,56.709,169.189,平滑启摆
11.359,349.541,51.000,47.637,54.600,-151.926,-101.284,169.541,平滑启摆
11.379,351.233,-24.000,48.625,-6.600,72.116,48.078,171.233,平滑启摆
11.409,351.189,2.400,48.625,0.600,-7.210,-4.807,171.189,平滑启摆
11.424,351.343,0.000,48.779,0.000,86.040,57.360,171.343,平滑启摆
11.439,351.497,34.200,48.911,34.200,-102.905,-68.603,171.497,平滑启摆
11.460,353.145,-27.600,49.482,-5.400,83.749,55.832,173.145,平滑启摆
11.480,353.188,22.800,49.504,5.400,-69.199,-46.133,173.188,平滑启摆
11.500,353.562,-12.000,49.614,0.000,36.490,24.327,173.562,平滑启摆
11.520,353.540,0.000,49.614,0.000,86.177,57.452,173.540,平滑启摆
11.539,354.155,85.800,49.878,25.200,-250.000,-174.464,174.155,平滑启摆
11.560,355.012,-85.200,50.076,-31.800,250.000,174.003,175.012,平滑启摆
11.580,352.639,141.600,49.351,74.400,-250.000,-250.000,172.639,平滑启摆
11.599,355.759,-100.200,49.966,-129.000,250.000,205.416,175.759,平滑启摆
11.619,353.650,147.000,47.417,88.200,-250.000,-250.000,173.650,平滑启摆
11.639,356.770,-99.000,48.142,-157.800,250.000,204.000,176.770,平滑启摆
11.659,353.848,154.800,44.934,88.800,-250.000,-250.000,173.848,平滑启摆
11.679,357.056,-106.800,45.374,-144.600,250.000,220.391,177.056,平滑启摆
11.699,354.419,146.400,41.704,94.800,-250.000,-250.000,174.419,平滑启摆
11.720,357.627,-105.000,42.034,-147.600,250.000,217.304,177.627,平滑启摆
11.739,354.573,140.400,38.562,71.400,-250.000,-250.000,174.573,平滑启摆
11.759,357.847,-95.400,39.001,-122.400,250.000,197.655,177.847,平滑启摆
11.779,355.210,135.000,34.211,72.000,-250.000,-250.000,175.210,平滑启摆
11.799,358.726,-95.400,33.772,-172.800,250.000,198.532,178.726,平滑启摆
11.819,355.737,119.400,30.344,60.000,-250.000,-244.750,175.737,平滑启摆
11.839,359.055,-99.600,30.542,-153.000,250.000,207.616,179.055,平滑启摆
11.860,355.935,131.400,26.873,66.600,-250.000,-250.000,175.935,平滑启摆
11.879,358.572,-105.000,26.960,-141.600,250.000,218.341,178.572,平滑启摆
11.899,355.232,133.200,23.357,64.800,-250.000,-250.000,175.232,平滑启摆
11.919,357.979,-117.000,23.379,-160.800,250.000,242.568,177.979,平滑启摆
11.940,355.188,142.200,18.193,72.600,-250.000,-250.000,175.188,平滑启摆
11.959,359.121,-101.400,18.149,-150.600,250.000,211.438,179.121,平滑启摆
11.980,357.100,110.400,14.678,66.000,-250.000,-227.871,177.100,平滑启摆
12.000,0.725,-94.200,15.139,-103.200,250.000,198.007,179.275,平滑启摆
12.020,358.638,121.800,12.678,68.400,-250.000,-250.000,178.638,平滑启摆
12.039,1.780,-90.600,12.788,-163.200,250.000,191.440,178.220,平滑启摆
12.060,0.220,121.800,8.833,48.600,-250.000,-250.000,179.780,平滑启摆
12.080,3.054,-72.000,8.525,-171.000,229.646,153.097,176.946,平滑启摆
12.100,0.989,92.400,2.043,-15.600,-250.000,-194.479,179.011,平滑启摆
12.120,3.010,-88.200,1.121,-220.800,250.000,187.504,176.990,平滑启摆
12.141,0.396,99.600,357.056,37.800,-250.000,-209.014,179.604,平滑启摆
12.160,3.186,-107.400,357.671,-72.000,250.000,228.518,176.814,平滑启摆
12.180,0.967,115.200,355.364,77.400,-250.000,-242.441,179.033,平滑启摆
12.200,3.647,-89.400,356.792,-120.600,250.000,190.649,176.353,平滑启摆
12.220,1.252,100.200,353.562,42.600,-250.000,-211.172,178.748,平滑启摆
12.240,3.362,-95.400,353.694,-126.600,250.000,203.160,176.638,平滑启摆
12.259,0.857,125.400,350.618,43.200,-250.000,-250.000,179.143,平滑启摆
12.279,3.384,-88.800,350.859,-144.600,250.000,189.126,176.616,平滑启摆
12.299,1.450,128.400,345.652,69.600,-250.000,-250.000,178.550,平滑启摆
12.319,4.021,-90.600,345.125,-169.200,250.000,193.561,175.979,平滑启摆
12.339,1.648,112.200,340.444,67.200,-250.000,-236.927,178.352,平滑启摆
12.359,4.241,-94.800,341.038,-108.600,250.000,202.752,175.759,平滑启摆
12.380,1.648,109.200,336.379,71.400,-250.000,-230.592,178.352,平滑启摆
12.399,3.779,-99.000,336.511,-130.200,250.000,211.258,176.221,平滑启摆
12.419,1.077,111.600,331.919,55.800,-250.000,-234.993,178.923,平滑启摆
12.439,3.647,-102.600,332.051,-143.400,250.000,218.799,176.353,平滑启摆
12.459,0.747,121.800,327.502,106.200,-250.000,-250.000,179.253,平滑启摆
12.479,3.054,-106.200,328.403,-133.800,250.000,225.818,176.946,平滑启摆
12.499,359.868,143.400,325.525,144.600,-250.000,-250.000,179.868,平滑启摆
12.520,2.769,-129.000,327.041,-141.600,250.000,250.000,177.231,平滑启摆
12.539,359.473,155.400,323.174,129.600,-250.000,-250.000,179.473,平滑启摆
12.559,2.747,-136.200,325.745,-141.000,250.000,250.000,177.253,平滑启摆
12.579,0.022,175.800,320.691,131.400,-250.000,-250.000,179.978,平滑启摆
12.599,3.362,-119.400,322.273,-147.600,250.000,250.000,176.638,平滑启摆
12.619,0.264,168.600,316.472,127.200,-250.000,-250.000,179.736,平滑启摆
12.639,2.966,-141.600,318.735,-123.600,250.000,250.000,177.034,平滑启摆
12.659,359.670,164.400,313.484,148.800,-250.000,-250.000,179.670,平滑启摆
12.679,2.812,-129.600,316.033,-129.600,250.000,250.000,177.188,平滑启摆
12.700,359.407,164.400,312.539,169.800,-250.000,-250.000,179.407,平滑启摆
12.720,2.856,-155.400,315.571,-142.800,250.000,250.000,177.144,平滑启摆
12.739,359.099,153.600,311.836,193.800,-250.000,-250.000,179.099,平滑启摆
12.759,2.769,-199.800,315.374,-158.400,250.000,250.000,177.231,平滑启摆
12.780,358.396,163.800,311.331,205.800,-250.000,-250.000,178.396,平滑启摆
12.800,2.791,-211.200,315.308,-171.600,250.000,250.000,177.209,平滑启摆
12.819,357.715,168.600,311.704,238.800,-250.000,-250.000,177.715,平滑启摆
12.839,1.978,-217.200,315.769,-163.200,250.000,250.000,178.022,平滑启摆
12.859,355.825,154.200,311.682,223.200,-250.000,-250.000,175.825,平滑启摆
12.879,0.813,-163.200,315.923,-165.600,250.000,250.000,179.187,平滑启摆
12.900,354.814,189.600,312.297,249.600,-250.000,-250.000,174.814,平滑启摆
12.919,0.132,-115.200,317.505,-157.800,250.000,241.433,179.868,平滑启摆
12.939,355.078,231.600,313.835,177.000,-250.000,-250.000,175.078,平滑启摆
12.959,1.077,-164.400,318.406,-169.800,250.000,250.000,178.923,平滑启摆
12.979,355.605,173.400,313.726,175.200,-250.000,-250.000,175.605,平滑启摆
12.999,0.637,-183.600,317.571,-202.200,250.000,250.000,179.363,平滑启摆
13.020,354.683,198.600,312.935,226.200,-250.000,-250.000,174.683,平滑启摆
13.039,0.088,-164.400,317.241,-184.800,250.000,250.000,179.912,平滑启摆
13.060,354.133,249.000,312.517,239.400,-250.000,-250.000,174.133,平滑启摆
13.080,359.890,-166.800,317.109,-187.800,250.000,250.000,179.890,平滑启摆
13.099,354.771,243.600,313.132,240.600,-250.000,-250.000,174.771,平滑启摆
13.119,1.077,-167.400,317.988,-178.800,250.000,250.000,178.923,平滑启摆
13.139,355.386,191.400,313.440,215.400,-250.000,-250.000,175.386,平滑启摆
13.159,1.648,-166.800,318.186,-170.400,250.000,250.000,178.352,平滑启摆
13.179,357.034,182.400,313.440,181.200,-250.000,-250.000,177.034,平滑启摆
13.199,3.010,-201.000,317.263,-207.600,250.000,250.000,176.990,平滑启摆
13.220,358.286,209.400,312.781,226.800,-250.000,-250.000,178.286,平滑启摆
13.239,3.801,-227.400,317.043,-196.800,250.000,250.000,176.199,平滑启摆
13.259,358.638,219.000,312.583,217.200,-250.000,-250.000,178.638,平滑启摆
13.279,3.164,-255.000,317.000,-187.800,250.000,250.000,176.836,平滑启摆
13.300,357.275,168.000,313.264,210.600,-250.000,-250.000,177.275,平滑启摆
13.320,2.659,-246.600,317.856,-180.000,250.000,250.000,177.341,平滑启摆
13.339,356.484,173.400,313.792,177.600,-250.000,-250.000,176.484,平滑启摆
13.359,1.208,-223.800,317.878,-171.000,250.000,250.000,178.792,平滑启摆
13.379,355.012,205.800,314.626,166.200,-250.000,-250.000,175.012,平滑启摆
13.399,359.846,-195.600,318.933,-172.200,250.000,250.000,179.846,平滑启摆
13.419,354.199,259.800,315.330,154.800,-250.000,-250.000,174.199,平滑启摆
13.439,357.957,-204.000,319.548,-170.400,250.000,250.000,177.957,平滑启摆
13.460,353.079,286.200,315.593,159.000,-250.000,-250.000,173.079,平滑启摆
13.479,357.517,-220.200,319.856,-170.400,250.000,250.000,177.517,平滑启摆
13.500,352.529,305.400,316.604,171.000,-250.000,-250.000,172.529,平滑启摆
13.520,357.473,-220.200,320.977,-173.400,250.000,250.000,177.473,平滑启摆
13.539,352.332,267.600,317.153,166.800,-250.000,-250.000,172.332,平滑启摆
13.560,356.440,-255.600,321.548,-164.400,250.000,250.000,176.440,平滑启摆
13.579,351.870,299.400,317.417,175.800,-250.000,-250.000,171.870,平滑启摆
13.600,356.221,-244.200,320.735,-172.200,250.000,250.000,176.221,平滑启摆
13.620,351.760,256.800,316.626,160.200,-250.000,-250.000,171.760,平滑启摆
