时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),倒立误差(°),系统能量(J),是否平衡,控制模式
16.780,285.908,991.200,169.893,-1393.800,-264.000,336.000,105.908,0.003,0,能量启摆
16.800,298.608,20.400,148.931,-73.200,-264.000,336.000,118.608,-0.002,0,能量启摆
16.820,292.368,-646.200,157.720,801.000,-264.000,336.000,112.368,0.000,0,能量启摆
16.840,273.472,-1140.600,180.659,1393.800,-264.000,336.000,93.472,0.004,0,能量启摆
16.860,249.016,-1204.200,213.245,1698.000,180.000,-240.000,69.016,0.003,0,能量启摆
16.880,228.450,-355.200,245.544,708.000,180.000,-240.000,48.450,-0.006,0,能量启摆
16.899,228.867,129.600,245.017,-252.000,180.000,-240.000,48.867,-0.007,0,能量启摆
16.919,235.635,574.200,234.338,-761.400,180.000,-240.000,55.635,-0.004,0,能量启摆
16.939,248.906,762.000,213.970,-1177.800,180.000,-240.000,68.906,-0.002,0,能量启摆
16.959,265.605,831.000,188.481,-1355.400,180.000,-240.000,85.605,-0.000,0,能量启摆
16.979,282.832,883.800,160.510,-1423.200,-264.000,336.000,102.832,0.002,0,能量启摆
17.000,294.851,-72.600,138.340,-171.600,-264.000,336.000,114.851,-0.002,0,能量启摆
17.020,288.809,-603.000,145.986,705.600,-264.000,336.000,108.809,-0.001,0,能量启摆
17.039,273.845,-1012.200,169.937,1474.200,-264.000,336.000,93.845,0.003,0,能量启摆
17.059,250.334,-1263.000,203.291,1834.200,180.000,-240.000,70.334,0.004,0,能量启摆
17.079,231.108,-198.000,234.075,579.000,180.000,-240.000,51.108,-0.006,0,能量启摆
17.100,232.075,121.200,232.646,-304.800,180.000,-240.000,52.075,-0.007,0,能量启摆
17.120,238.909,473.400,221.177,-823.800,180.000,-240.000,58.909,-0.005,0,能量启摆
17.139,250.269,719.400,200.369,-1204.800,180.000,-240.000,70.269,-0.002,0,能量启摆
17.159,266.484,927.000,174.463,-1348.200,180.000,-240.000,86.484,0.001,0,能量启摆
17.179,285.425,1024.200,146.602,-1359.000,-264.000,336.000,105.425,0.004,0,能量启摆
17.199,300.037,22.800,125.244,-119.400,-264.000,336.000,120.037,-0.002,0,能量启摆
17.219,294.675,-506.400,132.451,790.200,-264.000,336.000,114.675,-0.001,0,能量启摆
17.239,278.723,-915.000,156.489,1478.400,-264.000,336.000,98.723,0.002,0,能量启摆
17.259,255.234,-1332.000,190.701,1860.000,180.000,-240.000,75.234,0.006,0,能量启摆
17.279,235.239,-223.800,222.275,716.400,180.000,-240.000,55.239,-0.006,0,能量启摆
17.299,237.107,146.400,221.594,-253.200,180.000,-240.000,57.107,-0.006,0,能量启摆
17.319,242.534,388.800,210.608,-803.400,180.000,-240.000,62.534,-0.005,0,能量启摆
17.339,255.740,820.800,189.734,-1217.400,180.000,-240.000,75.740,-0.001,0,能量启摆
17.360,273.494,972.000,163.850,-1302.000,-264.000,336.000,93.494,0.002,0,能量启摆
17.380,287.930,-94.800,141.877,-208.800,-264.000,336.000,107.930,-0.003,0,能量启摆
17.400,281.360,-541.800,149.238,867.600,-264.000,336.000,101.360,-0.001,0,能量启摆
17.420,262.573,-1100.400,173.232,1483.200,180.000,-240.000,82.573,0.003,0,能量启摆
17.440,242.754,-295.200,199.973,481.800,180.000,-240.000,62.754,-0.005,0,能量启摆
17.460,244.160,195.000,198.040,-256.800,180.000,-240.000,64.160,-0.006,0,能量启摆
17.480,252.290,630.600,185.889,-910.800,180.000,-240.000,72.290,-0.003,0,能量启摆
17.499,265.693,798.600,164.619,-1117.200,180.000,-240.000,85.693,-0.000,0,能量启摆
17.519,283.469,958.800,138.604,-1386.600,-264.000,336.000,103.469,0.003,0,能量启摆
17.539,297.004,-15.600,117.927,-70.800,-264.000,336.000,117.004,-0.002,0,能量启摆
17.559,290.566,-609.000,126.475,708.000,-264.000,336.000,110.566,-0.000,0,能量启摆
17.579,274.065,-1038.000,148.469,1393.200,-264.000,336.000,94.065,0.003,0,能量启摆
17.599,250.422,-1243.800,181.846,1748.400,180.000,-240.000,70.422,0.004,0,能量启摆
17.619,231.240,-253.200,212.783,579.600,180.000,-240.000,51.240,-0.006,0,能量启摆
17.639,232.141,114.600,212.058,-256.200,180.000,-240.000,52.141,-0.007,0,能量启摆
17.659,238.447,473.400,200.457,-847.800,180.000,-240.000,58.447,-0.005,0,能量启摆
17.679,249.214,651.000,179.517,-1160.400,180.000,-240.000,69.214,-0.003,0,能量启摆
17.699,265.364,893.400,153.259,-1440.600,180.000,-240.000,85.364,0.001,0,能量启摆
17.719,284.546,1003.800,126.562,-1329.000,-264.000,336.000,104.546,0.003,0,能量启摆
17.739,299.927,69.000,104.590,-89.400,-264.000,336.000,119.927,-0.002,0,能量启摆
17.759,294.521,-523.800,112.258,683.400,-264.000,336.000,114.521,-0.001,0,能量启摆
17.780,278.459,-871.200,134.846,1364.400,-264.000,336.000,98.459,0.001,0,能量启摆
17.799,256.003,-1261.800,168.003,1798.200,180.000,-240.000,76.003,0.005,0,能量启摆
17.819,235.525,-240.600,199.358,609.000,180.000,-240.000,55.525,-0.006,0,能量启摆
17.839,237.107,123.000,198.369,-266.400,180.000,-240.000,57.107,-0.006,0,能量启摆
17.859,241.655,321.000,187.141,-874.200,180.000,-240.000,61.655,-0.005,0,能量启摆
17.879,252.839,829.800,165.938,-1170.000,180.000,-240.000,72.839,-0.001,0,能量启摆
17.900,269.692,975.600,140.032,-1372.200,180.000,-240.000,89.692,0.002,0,能量启摆
17.919,288.940,990.600,113.511,-1344.000,-264.000,336.000,108.940,0.003,0,能量启摆
17.940,303.904,-48.600,91.296,-229.200,-264.000,336.000,123.904,-0.002,0,能量启摆
17.959,298.608,-439.800,98.218,730.800,-264.000,336.000,118.608,-0.001,0,能量启摆
17.979,283.425,-849.000,121.135,1367.400,-264.000,336.000,103.425,0.001,0,能量启摆
18.000,260.969,-1276.200,154.688,1810.200,180.000,-240.000,80.969,0.005,0,能量启摆
18.020,239.172,-477.000,187.339,723.000,180.000,-240.000,59.172,-0.005,0,能量启摆
18.040,239.194,70.200,186.943,-250.200,180.000,-240.000,59.194,-0.006,0,能量启摆
18.059,242.996,326.400,176.528,-829.800,180.000,-240.000,62.996,-0.005,0,能量启摆
18.079,255.300,826.800,155.347,-1265.400,180.000,-240.000,75.300,-0.001,0,能量启摆
18.099,272.285,991.800,130.078,-1281.600,-264.000,336.000,92.285,0.002,0,能量启摆
18.119,286.501,-11.400,109.270,-214.200,-264.000,336.000,106.501,-0.003,0,能量启摆
18.139,281.755,-433.200,116.521,775.800,-264.000,336.000,101.755,-0.002,0,能量启摆
18.160,265.649,-975.000,140.867,1498.800,180.000,-240.000,85.649,0.002,0,能量启摆
18.180,246.445,-369.000,167.893,614.400,180.000,-240.000,66.445,-0.005,0,能量启摆
18.200,247.083,131.400,166.465,-244.800,180.000,-240.000,67.083,-0.006,0,能量启摆
18.220,253.740,618.600,154.336,-958.800,180.000,-240.000,73.740,-0.003,0,能量启摆
18.240,266.990,898.200,133.352,-1117.200,180.000,-240.000,86.990,0.001,0,能量启摆
18.260,284.985,998.400,108.149,-1368.600,-264.000,336.000,104.985,0.003,0,能量启摆
18.280,298.696,46.200,86.792,-89.400,-264.000,336.000,118.696,-0.002,0,能量启摆
18.300,294.192,-507.600,94.812,709.200,-264.000,336.000,114.192,-0.001,0,能量启摆
18.320,276.394,-1075.800,116.960,1384.800,-264.000,336.000,96.394,0.004,0,能量启摆
18.340,251.982,-1338.000,149.744,1753.200,180.000,-240.000,71.982,0.006,0,能量启摆
18.360,230.471,-462.600,182.637,753.000,180.000,-240.000,50.471,-0.005,0,能量启摆
18.380,230.251,98.400,182.703,-239.400,180.000,-240.000,50.251,-0.007,0,能量启摆
18.400,236.536,570.600,171.958,-899.400,180.000,-240.000,56.536,-0.004,0,能量启摆
18.420,249.829,773.400,151.106,-1192.200,180.000,-240.000,69.829,-0.002,0,能量启摆
18.440,267.078,924.600,126.123,-1338.000,180.000,-240.000,87.078,0.001,0,能量启摆
18.460,285.645,1020.000,98.987,-1302.000,-264.000,336.000,105.645,0.004,0,能量启摆
18.479,301.069,225.000,76.355,-229.200,-264.000,336.000,121.069,-0.002,0,能量启摆
18.499,296.697,-477.600,83.145,742.200,-264.000,336.000,116.697,-0.001,0,能量启摆
18.519,278.789,-1060.200,105.996,1444.200,-264.000,336.000,98.789,0.004,0,能量启摆
18.539,254.399,-1312.200,138.823,1863.600,180.000,-240.000,74.399,0.006,0,能量启摆
18.559,233.965,-296.400,171.167,784.800,180.000,-240.000,53.965,-0.006,0,能量启摆
18.579,234.602,126.600,170.596,-244.200,180.000,-240.000,54.602,-0.006,0,能量启摆
18.599,240.337,403.200,159.763,-854.400,180.000,-240.000,60.337,-0.005,0,能量启摆
18.620,252.202,807.600,138.186,-1211.400,180.000,-240.000,72.202,-0.001,0,能量启摆
18.639,269.517,966.000,113.577,-1272.000,180.000,-240.000,89.517,0.002,0,能量启摆
18.659,288.215,997.800,86.111,-1398.600,-264.000,336.000,108.215,0.003,0,能量启摆
18.679,303.223,98.400,64.490,-68.400,-264.000,336.000,123.223,-0.002,0,能量启摆
18.699,298.696,-402.600,72.356,843.000,-264.000,336.000,118.696,-0.001,0,能量启摆
18.719,282.129,-1089.000,95.713,1429.200,-264.000,336.000,102.129,0.004,0,能量启摆
18.739,257.695,-1265.400,128.628,1777.200,180.000,-240.000,77.695,0.005,0,能量启摆
18.759,234.514,-436.200,160.532,646.800,180.000,-240.000,54.514,-0.005,0,能量启摆
18.779,234.756,159.000,158.818,-331.200,180.000,-240.000,54.756,-0.006,0,能量启摆
18.799,240.667,404.400,148.118,-702.000,180.000,-240.000,60.667,-0.005,0,能量启摆
18.819,253.191,849.600,128.101,-1138.800,180.000,-240.000,73.191,-0.001,0,能量启摆
18.839,270.945,1023.600,102.876,-1269.600,-264.000,336.000,90.945,0.003,0,能量启摆
18.859,286.194,156.600,82.617,-48.600,-264.000,336.000,106.194,-0.003,0,能量启摆
18.879,281.404,-449.400,91.011,890.400,-264.000,336.000,101.404,-0.002,0,能量启摆
18.899,263.167,-1120.200,114.478,1418.400,180.000,-240.000,83.167,0.003,0,能量启摆
18.919,241.985,-455.400,141.526,473.400,180.000,-240.000,61.985,-0.005,0,能量启摆
18.939,241.677,154.800,139.087,-280.800,180.000,-240.000,61.677,-0.006,0,能量启摆
18.959,249.104,599.400,128.452,-825.600,180.000,-240.000,69.104,-0.003,0,能量启摆
18.979,264.792,817.800,107.029,-1243.200,180.000,-240.000,84.792,-0.000,0,能量启摆
18.999,284.216,1044.600,81.277,-1346.400,-264.000,336.000,104.216,0.004,0,能量启摆
19.019,300.037,167.400,59.348,-158.400,-264.000,336.000,120.037,-0.002,0,能量启摆
19.040,294.478,-589.200,66.973,798.600,-264.000,336.000,114.478,-0.000,0,能量启摆
19.059,274.988,-1204.800,90.352,1424.400,-264.000,336.000,94.988,0.005,0,能量启摆
19.079,247.808,-1388.400,123.640,1861.800,180.000,-240.000,67.808,0.006,0,能量启摆
19.099,222.429,-592.200,155.369,651.000,180.000,-240.000,42.429,-0.005,0,能量启摆
19.119,222.363,174.600,154.358,-261.600,180.000,-240.000,42.363,-0.007,0,能量启摆
19.139,229.922,562.800,143.481,-824.400,180.000,-240.000,49.922,-0.005,0,能量启摆
19.160,245.588,819.600,121.838,-1266.600,180.000,-240.000,65.588,-0.002,0,能量启摆
19.180,264.836,991.800,96.394,-1302.000,180.000,-240.000,84.836,0.002,0,能量启摆
19.199,286.040,1087.200,68.796,-1401.600,-264.000,336.000,106.040,0.004,0,能量启摆
19.219,302.695,129.600,46.472,-153.600,-264.000,336.000,122.695,-0.002,0,能量启摆
19.239,296.763,-592.200,53.965,751.800,-264.000,336.000,116.763,-0.000,0,能量启摆
19.260,277.053,-1194.600,77.476,1450.800,-264.000,336.000,97.053,0.005,0,能量启摆
19.279,249.873,-1432.200,110.500,1804.200,180.000,-240.000,69.873,0.007,0,能量启摆
19.299,225.439,-581.400,141.482,604.800,180.000,-240.000,45.439,-0.005,0,能量启摆
19.319,225.176,160.800,139.746,-262.800,180.000,-240.000,45.176,-0.007,0,能量启摆
19.340,232.998,606.600,129.836,-738.000,180.000,-240.000,52.998,-0.004,0,能量启摆
19.359,248.752,859.200,108.831,-1207.200,180.000,-240.000,68.752,-0.001,0,能量启摆
19.379,268.154,1069.800,83.452,-1327.800,180.000,-240.000,88.154,0.003,0,能量启摆
19.399,289.446,1075.800,55.679,-1354.800,-264.000,336.000,109.446,0.005,0,能量启摆
19.419,304.958,-4.200,34.453,-65.400,-264.000,336.000,124.958,-0.002,0,能量启摆
19.439,298.301,-521.400,42.693,834.000,-264.000,336.000,118.301,-0.000,0,能量启摆
19.459,279.646,-1158.000,66.379,1471.200,-264.000,336.000,99.646,0.005,0,能量启摆
19.479,252.642,-1513.200,99.888,1752.000,180.000,-240.000,72.642,0.009,0,能量启摆
19.499,227.966,-534.000,130.759,522.000,180.000,-240.000,47.966,-0.005,0,能量启摆
19.519,227.461,163.800,129.968,-267.000,180.000,-240.000,47.461,-0.007,0,能量启摆
19.539,235.107,625.800,118.301,-688.800,180.000,-240.000,55.107,-0.004,0,能量启摆
19.559,250.422,874.200,98.899,-1066.200,180.000,-240.000,70.422,-0.001,0,能量启摆
19.579,270.198,1081.200,73.586,-1332.600,-264.000,336.000,90.198,0.003,0,能量启摆
19.599,286.458,183.000,52.207,-147.000,-264.000,336.000,106.458,-0.003,0,能量启摆
19.620,280.635,-554.400,59.875,784.800,-264.000,336.000,100.635,-0.001,0,能量启摆
19.640,260.398,-1186.200,82.793,1392.600,180.000,-240.000,80.398,0.004,0,能量启摆
19.660,238.074,-511.200,109.622,544.800,180.000,-240.000,58.074,-0.005,0,能量启摆
19.680,238.799,175.800,107.534,-258.000,180.000,-240.000,58.799,-0.006,0,能量启摆
19.700,246.270,615.600,97.712,-805.800,180.000,-240.000,66.270,-0.003,0,能量启摆
19.720,262.244,843.600,76.970,-1206.600,180.000,-240.000,82.244,-0.000,0,能量启摆
19.740,281.799,1006.800,51.460,-1336.800,-264.000,336.000,101.799,0.003,0,能量启摆
19.760,297.993,154.800,30.520,18.000,-264.000,336.000,117.993,-0.002,0,能量启摆
19.780,293.071,-505.200,38.408,734.400,-264.000,336.000,113.071,-0.001,0,能量启摆
19.800,274.526,-1144.800,61.414,1438.800,-264.000,336.000,94.526,0.004,0,能量启摆
19.820,247.896,-1419.600,94.175,1740.000,180.000,-240.000,67.896,0.007,0,能量启摆
19.840,223.506,-595.800,125.288,745.200,180.000,-240.000,43.506,-0.005,0,能量启摆
19.860,222.979,124.200,124.321,-230.400,180.000,-240.000,42.979,-0.007,0,能量启摆
19.880,228.845,486.000,115.862,-678.000,180.000,-240.000,48.845,-0.005,0,能量启摆
19.900,243.853,848.400,96.174,-1165.800,180.000,-240.000,63.853,-0.001,0,能量启摆
19.920,263.079,956.400,70.994,-1286.400,180.000,-240.000,83.079,0.001,0,能量启摆
19.940,284.084,1077.000,44.275,-1371.600,-264.000,336.000,104.084,0.004,0,能量启摆
19.960,300.476,193.200,21.709,-139.800,-264.000,336.000,120.476,-0.002,0,能量启摆
19.980,296.104,-439.800,26.719,462.600,-264.000,336.000,116.104,-0.001,0,能量启摆
20.000,277.712,-1143.600,46.802,1294.800,-264.000,336.000,97.712,0.005,0,能量启摆
20.020,250.642,-1454.400,78.794,1748.400,180.000,-240.000,70.642,0.008,0,能量启摆
20.040,225.571,-592.800,109.819,696.000,180.000,-240.000,45.571,-0.005,0,能量启摆
20.060,224.517,93.600,109.226,-157.200,180.000,-240.000,44.517,-0.007,0,能量启摆
20.080,230.559,535.800,102.920,-526.200,180.000,-240.000,50.559,-0.005,0,能量启摆
20.100,246.050,845.400,84.177,-1095.600,180.000,-240.000,66.050,-0.001,0,能量启摆
20.120,265.408,987.000,58.755,-1356.600,180.000,-240.000,85.408,0.002,0,能量启摆
20.140,286.721,1124.400,30.959,-1372.800,-264.000,336.000,106.721,0.005,0,能量启摆
20.160,303.442,147.000,8.657,-240.000,-264.000,336.000,123.442,-0.002,0,能量启摆
20.180,298.147,-483.600,14.172,557.400,-264.000,336.000,118.147,-0.001,0,能量启摆
20.201,279.382,-1216.800,37.068,1456.800,-264.000,336.000,99.382,0.006,0,能量启摆
20.221,252.070,-1431.000,70.071,1789.200,180.000,-240.000,72.070,0.007,0,能量启摆
20.240,226.692,-646.200,101.096,687.000,180.000,-240.000,46.692,-0.004,0,能量启摆
20.261,225.659,126.600,101.140,-169.200,180.000,-240.000,45.659,-0.007,0,能量启摆
20.280,232.295,552.000,91.846,-786.000,180.000,-240.000,52.295,-0.005,0,能量启摆
20.300,247.742,814.200,72.927,-1108.800,180.000,-240.000,67.742,-0.002,0,能量启摆
20.321,267.166,1040.400,48.142,-1302.000,180.000,-240.000,87.166,0.002,0,能量启摆
20.341,288.237,1068.600,20.457,-1453.800,-264.000,336.000,108.237,0.004,0,能量启摆
20.361,304.717,86.400,357.561,-145.200,-264.000,336.000,124.717,-0.002,0,能量启摆
20.381,299.399,-409.200,3.384,586.200,-264.000,336.000,119.399,-0.001,0,能量启摆
20.401,282.964,-1116.600,23.643,1305.000,-264.000,336.000,102.964,0.005,0,能量启摆
20.421,258.245,-1275.000,54.932,1729.200,180.000,-240.000,78.245,0.005,0,能量启摆
20.440,233.965,-537.000,85.825,690.000,180.000,-240.000,53.965,-0.005,0,能量启摆
20.460,233.569,85.800,85.957,-165.600,180.000,-240.000,53.569,-0.007,0,能量启摆
20.480,238.733,405.000,77.498,-744.000,180.000,-240.000,58.733,-0.005,0,能量启摆
20.500,249.675,742.200,59.282,-1106.400,180.000,-240.000,69.675,-0.002,0,能量启摆
20.520,266.199,880.200,35.112,-1294.200,180.000,-240.000,86.199,0.000,0,能量启摆
20.539,285.293,1044.000,8.306,-1425.000,-264.000,336.000,105.293,0.004,0,能量启摆
20.569,300.190,-160.200,347.432,261.600,-264.000,336.000,120.190,-0.002,0,能量启摆
20.584,294.983,-535.200,355.693,811.800,-264.000,336.000,114.983,-0.001,0,能量启摆
20.600,281.470,-1050.600,12.458,1243.800,-264.000,336.000,101.470,0.004,0,能量启摆
20.619,258.574,-1209.600,43.660,1780.200,180.000,-240.000,78.574,0.004,0,能量启摆
20.640,236.931,-441.000,74.399,639.600,180.000,-240.000,56.931,-0.005,0,能量启摆
20.660,237.107,79.200,74.575,-147.600,180.000,-240.000,57.107,-0.006,0,能量启摆
20.680,240.710,261.000,66.182,-771.000,180.000,-240.000,60.710,-0.006,0,能量启摆
20.700,251.169,776.400,46.692,-1137.000,180.000,-240.000,71.169,-0.002,0,能量启摆
20.720,268.176,953.400,21.467,-1309.800,180.000,-240.000,88.176,0.001,0,能量启摆
20.740,287.095,1069.200,353.760,-1429.800,-264.000,336.000,107.095,0.004,0,能量启摆
20.760,303.267,152.400,331.172,-141.600,-264.000,336.000,123.267,-0.002,0,能量启摆
20.780,299.355,-330.000,337.742,640.800,-264.000,336.000,119.355,-0.001,0,能量启摆
20.800,284.832,-1067.400,359.011,1345.200,-264.000,336.000,104.832,0.004,0,能量启摆
20.820,260.750,-1306.200,31.707,1794.000,180.000,-240.000,80.750,0.006,0,能量启摆
20.840,236.316,-583.200,62.930,607.200,180.000,-240.000,56.316,-0.004,0,能量启摆
20.860,236.470,111.600,62.358,-216.600,180.000,-240.000,56.470,-0.006,0,能量启摆
20.880,240.908,310.800,52.712,-723.600,180.000,-240.000,60.908,-0.006,0,能量启摆
20.900,252.729,885.600,32.542,-1179.000,180.000,-240.000,72.729,-0.000,0,能量启摆
20.920,271.011,1028.400,7.141,-1396.200,-264.000,336.000,91.011,0.003,0,能量启摆
20.940,287.271,117.000,345.784,-66.000,-264.000,336.000,107.271,-0.003,0,能量启摆
20.960,283.403,-310.800,352.441,697.800,-264.000,336.000,103.403,-0.003,0,能量启摆
20.980,268.242,-1162.800,15.139,1403.400,180.000,-240.000,88.242,0.004,0,能量启摆
21.000,247.742,-379.800,43.176,570.000,180.000,-240.000,67.742,-0.005,0,能量启摆
21.020,247.830,106.800,42.319,-210.000,180.000,-240.000,67.830,-0.006,0,能量启摆
21.039,254.377,516.600,31.882,-790.200,180.000,-240.000,74.377,-0.004,0,能量启摆
21.059,267.539,891.600,11.316,-1138.200,180.000,-240.000,87.539,0.001,0,能量启摆
21.079,286.787,1091.400,345.300,-1364.400,-264.000,336.000,106.787,0.005,0,能量启摆
21.099,303.289,227.400,323.899,-150.000,-264.000,336.000,123.289,-0.002,0,能量启摆
21.120,299.048,-339.600,330.337,720.000,-264.000,336.000,119.048,-0.001,0,能量启摆
21.140,282.964,-1180.800,353.188,1484.400,-264.000,336.000,102.964,0.006,0,能量启摆
21.160,256.641,-1445.400,26.367,1837.200,180.000,-240.000,76.641,0.008,0,能量启摆
21.180,231.943,-497.400,58.623,767.400,180.000,-240.000,51.943,-0.005,0,能量启摆
21.200,231.372,120.600,58.997,-171.000,180.000,-240.000,51.372,-0.007,0,能量启摆
21.220,237.327,503.400,49.153,-796.200,180.000,-240.000,57.327,-0.005,0,能量启摆
21.240,250.027,792.000,29.048,-1114.800,180.000,-240.000,70.027,-0.002,0,能量启摆
21.260,268.462,1008.000,3.582,-1398.600,180.000,-240.000,88.462,0.002,0,能量启摆
21.280,289.204,1109.400,335.962,-1490.400,-264.000,336.000,109.204,0.005,0,能量启摆
21.300,304.937,76.800,313.813,-111.000,-264.000,336.000,124.937,-0.002,0,能量启摆
21.320,300.125,-343.800,320.845,685.200,-264.000,336.000,120.125,-0.001,0,能量启摆
21.340,285.359,-1076.400,342.686,1374.600,-264.000,336.000,105.359,0.004,0,能量启摆
