时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),摆杆控制(RPM),飞轮控制(RPM),倒立误差(°),是否平衡,控制策略
42.14,181.34,0.00,228.36,-294.60,0.00,-46.06,1.34,1,LQR平衡
42.16,181.32,-4.80,219.64,-390.00,0.00,5.37,1.32,1,LQR平衡
42.18,181.32,0.00,215.18,-112.80,0.00,-92.02,1.32,1,LQR平衡
42.20,181.32,0.00,212.72,-261.60,0.00,-52.65,1.32,1,LQR平衡
42.22,181.32,0.00,203.88,-468.00,0.00,2.00,1.32,1,LQR平衡
42.24,181.32,0.00,198.94,-141.60,0.00,-84.27,1.32,1,LQR平衡
42.26,181.32,0.00,195.64,-276.00,0.00,-48.70,1.32,1,LQR平衡
42.28,181.32,0.00,187.54,-352.20,0.00,-28.48,1.32,1,LQR平衡
42.30,181.32,0.00,183.03,-216.60,0.00,-64.30,1.32,1,LQR平衡
42.32,181.32,0.00,177.71,-332.40,0.00,-33.64,1.32,1,LQR平衡
42.34,181.32,0.00,170.84,-234.60,0.00,-59.44,1.32,1,LQR平衡
42.36,181.30,-4.80,167.54,-238.20,0.00,-32.33,1.30,1,LQR平衡
42.38,181.32,0.00,160.86,-325.80,0.00,-35.24,1.32,1,LQR平衡
42.40,181.30,0.00,155.43,-193.80,0.00,-68.10,1.30,1,LQR平衡
42.42,181.32,0.00,152.07,-249.00,0.00,-55.48,1.32,1,LQR平衡
42.44,181.30,0.00,144.82,-387.00,0.00,-16.92,1.30,1,LQR平衡
42.46,181.30,0.00,138.45,-207.00,0.00,-64.47,1.30,1,LQR平衡
42.48,181.30,0.00,135.02,-250.80,0.00,-52.86,1.30,1,LQR平衡
42.50,181.32,10.20,128.36,-310.80,0.00,-90.21,1.32,1,LQR平衡
42.52,181.32,0.00,121.20,-408.60,0.00,-13.02,1.32,1,LQR平衡
42.54,181.32,0.00,112.96,-300.60,0.00,-41.50,1.32,1,LQR平衡
42.56,181.32,0.00,108.22,-273.60,0.00,-48.60,1.32,1,LQR平衡
42.58,181.32,0.00,103.25,-235.80,0.00,-58.56,1.32,1,LQR平衡
42.60,181.32,0.00,97.98,-263.40,0.00,-51.21,1.32,1,LQR平衡
42.62,181.32,0.00,91.36,-404.40,0.00,-13.88,1.32,1,LQR平衡
42.64,181.32,0.00,85.34,-210.60,0.00,-65.07,1.32,1,LQR平衡
42.66,181.32,0.00,82.22,-188.40,0.00,-70.91,1.32,1,LQR平衡
42.68,181.32,0.00,75.74,-469.20,0.00,3.39,1.32,1,LQR平衡
42.70,181.32,0.00,68.58,-181.80,0.00,-72.55,1.32,1,LQR平衡
42.72,181.34,4.80,66.36,-174.60,0.00,-100.56,1.34,1,LQR平衡
