时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),M1(RPM),M2(RPM),误差(°),策略
6.539,181.187,0.000,286.985,0.000,-0.419,-3.957,1.187,纯LQR平衡
6.559,181.187,0.000,286.941,0.000,-0.419,-3.956,1.187,纯LQR平衡
6.579,181.187,0.000,286.897,0.000,-0.419,-3.956,1.187,纯LQR平衡
6.599,181.187,0.000,286.853,0.000,-0.419,-3.955,1.187,纯LQR平衡
6.619,181.208,0.000,286.787,-10.200,-0.427,-2.099,1.208,纯LQR平衡
6.639,181.230,0.000,286.743,-5.400,-0.434,-2.971,1.230,纯LQR平衡
6.659,181.318,4.800,286.699,0.000,-1.326,-3.953,1.318,纯LQR平衡
6.679,181.428,10.800,286.633,-10.200,-2.440,-2.097,1.428,纯LQR平衡
6.699,181.604,6.000,285.095,-178.200,-1.641,28.485,1.604,纯LQR平衡
6.719,181.758,5.400,284.106,10.800,-1.588,-5.882,1.758,纯LQR平衡
6.739,182.483,99.000,284.106,0.000,-18.617,-3.917,2.483,纯LQR平衡
6.759,183.669,12.600,284.106,-4.800,-3.553,-3.044,3.669,纯LQR平衡
6.779,183.911,12.600,284.084,-5.400,-3.639,-2.935,3.911,纯LQR平衡
6.799,184.197,22.200,284.084,0.000,-5.460,-3.917,4.197,纯LQR平衡
6.819,184.438,11.400,284.084,-4.800,-3.610,-3.044,4.438,纯LQR平衡
6.839,184.636,11.400,284.062,0.000,-3.679,-3.917,4.636,纯LQR平衡
6.859,184.944,28.200,284.041,0.000,-6.799,-3.916,4.944,纯LQR平衡
6.880,185.537,35.400,284.019,0.000,-8.298,-3.916,5.537,纯LQR平衡
6.900,185.933,0.600,284.019,0.000,-2.202,-3.916,5.933,纯LQR平衡
6.920,186.021,21.000,283.997,0.000,-5.888,-3.916,6.021,纯LQR平衡
6.940,186.108,4.800,283.997,-0.600,-3.016,-3.807,6.108,纯LQR平衡
6.960,186.196,0.600,283.975,0.000,-2.295,-3.915,6.196,纯LQR平衡
6.980,186.306,5.400,283.953,0.000,-3.194,-3.915,6.306,纯LQR平衡
7.000,186.416,0.000,283.909,0.000,-2.265,-3.915,6.416,纯LQR平衡
7.019,186.548,10.800,283.865,0.000,-4.247,-3.914,6.548,纯LQR平衡
7.039,186.724,10.200,283.777,-5.400,-4.201,-2.930,6.724,纯LQR平衡
7.059,186.987,12.000,283.733,0.000,-4.617,-3.912,6.987,纯LQR平衡
7.079,187.822,37.200,283.689,0.000,-9.428,-3.912,7.822,纯LQR平衡
7.099,188.042,0.000,283.623,0.000,-2.839,-3.911,8.042,纯LQR平衡
7.120,188.042,0.000,283.403,-33.000,-2.839,2.095,8.042,纯LQR平衡
7.140,188.130,0.000,280.591,-141.000,-2.870,21.780,8.130,纯LQR平衡
7.160,188.196,0.000,278.503,-36.600,-2.893,2.818,8.196,纯LQR平衡
7.180,188.196,0.000,278.416,5.400,-2.893,-4.821,8.196,纯LQR平衡
7.200,188.196,0.000,278.416,0.000,-2.893,-3.839,8.196,纯LQR平衡
7.220,188.064,-16.200,278.372,0.000,0.057,-3.838,8.064,纯LQR平衡
7.240,187.910,-5.400,278.350,0.000,-1.825,-3.838,7.910,纯LQR平衡
7.259,187.734,-27.600,278.328,-0.600,2.216,-3.728,7.734,纯LQR平衡
7.280,186.965,-81.000,278.306,0.000,12.057,-3.837,6.965,纯LQR平衡
7.300,185.493,-52.200,278.262,0.000,7.415,-3.837,5.493,纯LQR平衡
7.320,184.417,-71.400,278.240,0.000,11.236,-3.836,4.417,纯LQR平衡
7.340,182.681,-79.800,278.218,0.000,13.354,-3.836,2.681,纯LQR平衡
7.360,181.208,-53.400,278.196,-5.400,9.143,-2.853,1.208,纯LQR平衡
7.380,180.659,-18.000,278.152,0.000,2.993,-3.835,0.659,纯LQR平衡
7.400,179.846,-94.200,278.130,-4.800,16.935,-2.962,0.154,纯LQR平衡
7.419,178.242,-42.600,278.108,-5.400,8.254,-2.852,1.758,纯LQR平衡
7.439,177.341,-52.800,278.086,0.000,10.400,-3.834,2.659,纯LQR平衡
7.459,175.957,-83.400,278.042,0.000,16.373,-3.834,4.043,纯LQR平衡
7.479,173.914,-115.800,277.998,-4.800,22.900,-2.960,6.086,纯LQR平衡
7.499,172.112,-64.200,277.976,0.000,14.289,-3.833,7.888,纯LQR平衡
7.519,171.277,-45.000,277.910,0.000,11.143,-3.832,8.723,纯LQR平衡
7.539,170.552,-52.800,277.844,-5.400,12.797,-2.849,9.448,纯LQR平衡
7.560,170.002,-0.600,276.658,-247.200,3.637,41.153,9.998,纯LQR平衡
7.579,169.958,-5.400,273.516,-87.000,4.512,12.055,10.042,纯LQR平衡
7.600,169.893,0.000,273.384,0.000,3.568,-3.769,10.107,纯LQR平衡
7.619,169.893,0.000,273.384,0.000,3.568,-3.769,10.107,纯LQR平衡
7.639,169.980,0.000,273.384,10.200,3.537,-5.625,10.020,纯LQR平衡
7.659,170.310,23.400,273.384,0.000,-0.773,-3.769,9.690,纯LQR平衡
7.679,171.211,68.400,273.384,0.000,-9.155,-3.769,8.789,纯LQR平衡
7.699,172.749,71.400,273.362,0.000,-10.235,-3.769,7.251,纯LQR平衡
7.719,174.902,136.200,273.340,0.000,-22.608,-3.769,5.098,纯LQR平衡
7.740,178.594,171.000,273.340,0.000,-30.147,-3.769,1.406,纯LQR平衡
7.760,180.527,45.000,273.318,0.000,-8.250,-3.769,0.527,纯LQR平衡
7.780,181.472,47.400,273.296,0.000,-9.014,-3.768,1.472,纯LQR平衡
7.799,182.856,88.800,273.296,0.000,-16.921,-3.768,2.856,纯LQR平衡
7.819,184.834,99.600,273.274,0.000,-19.555,-3.768,4.834,纯LQR平衡
7.839,186.482,49.200,273.274,0.000,-11.105,-3.768,6.482,纯LQR平衡
7.859,187.163,17.400,273.252,0.000,-5.647,-3.768,7.163,纯LQR平衡
7.879,187.449,27.600,273.252,0.000,-7.575,-3.768,7.449,纯LQR平衡
7.899,187.888,39.600,273.208,0.000,-9.881,-3.767,7.888,纯LQR平衡
7.919,188.811,47.400,273.208,-0.600,-11.604,-3.658,8.811,纯LQR平衡
7.939,189.536,39.600,273.186,0.000,-10.463,-3.767,9.536,纯LQR平衡
7.959,190.261,36.600,273.164,0.000,-10.181,-3.766,10.261,纯LQR平衡
7.979,190.767,1.800,273.120,0.000,-4.123,-3.766,10.767,纯LQR平衡
7.999,190.876,5.400,273.098,-4.800,-4.807,-2.892,10.876,纯LQR平衡
8.019,190.942,0.000,273.054,0.000,-3.863,-3.765,10.942,纯LQR平衡
8.039,190.986,0.000,273.032,0.000,-3.878,-3.765,10.986,纯LQR平衡
8.059,190.964,0.000,273.010,0.000,-3.870,-3.764,10.964,纯LQR平衡
8.079,190.920,0.000,272.966,0.000,-3.855,-3.764,10.920,纯LQR平衡
8.099,190.854,-0.600,272.944,0.000,-3.724,-3.763,10.854,纯LQR平衡
8.119,190.679,-1.200,272.922,0.000,-3.554,-3.763,10.679,纯LQR平衡
8.139,190.261,-40.200,272.856,-0.600,3.582,-3.653,10.261,纯LQR平衡
8.159,188.745,-92.400,272.725,-21.600,13.471,0.169,8.745,纯LQR平衡
8.179,186.746,-106.800,270.176,-87.000,16.758,12.101,6.746,纯LQR平衡
8.199,185.120,-79.200,269.978,0.000,12.386,-3.722,5.120,纯LQR平衡
8.219,183.230,-112.800,269.978,0.000,19.074,-3.722,3.230,纯LQR平衡
8.239,180.439,-135.000,269.978,0.000,24.037,-3.722,0.439,纯LQR平衡
8.259,178.000,-118.200,269.978,0.000,21.887,-3.722,2.000,纯LQR平衡
8.279,175.342,-152.400,269.978,0.000,28.955,-3.722,4.658,纯LQR平衡
8.299,171.826,-154.800,269.956,0.000,30.626,-3.722,8.174,纯LQR平衡
8.319,170.354,-24.000,269.934,0.000,7.706,-3.722,9.646,纯LQR平衡
8.339,170.222,0.000,269.912,-10.800,3.452,-1.757,9.778,纯LQR平衡
8.359,170.200,0.000,269.912,0.000,3.459,-3.722,9.800,纯LQR平衡
8.379,170.178,0.000,269.912,0.000,3.467,-3.722,9.822,纯LQR平衡
8.399,170.134,0.000,269.890,-4.800,3.483,-2.848,9.866,纯LQR平衡
8.419,170.112,0.000,269.890,0.000,3.490,-3.721,9.888,纯LQR平衡
8.439,170.134,0.000,269.868,0.000,3.483,-3.721,9.866,纯LQR平衡
8.459,170.200,10.200,269.846,0.000,1.631,-3.721,9.800,纯LQR平衡
8.479,170.508,17.400,269.846,-5.400,0.233,-2.738,9.492,纯LQR平衡
8.499,171.167,35.400,269.824,0.000,-3.226,-3.720,8.833,纯LQR平衡
8.519,172.046,54.600,269.824,4.800,-6.977,-4.594,7.954,纯LQR平衡
8.539,173.870,92.400,269.802,0.000,-14.394,-3.720,6.130,纯LQR平衡
8.559,175.693,87.600,269.780,0.000,-14.178,-3.720,4.307,纯LQR平衡
8.579,177.078,62.400,269.758,-5.400,-10.151,-2.737,2.922,纯LQR平衡
8.599,177.495,0.600,269.736,0.000,0.777,-3.719,2.505,纯LQR平衡
8.619,177.539,5.400,269.714,0.000,-0.099,-3.719,2.461,纯LQR平衡
8.639,177.539,0.000,269.692,0.000,0.869,-3.719,2.461,纯LQR平衡
8.659,177.561,0.000,269.648,0.000,0.861,-3.718,2.439,纯LQR平衡
8.679,177.847,28.800,269.626,-4.800,-4.401,-2.844,2.153,纯LQR平衡
8.699,179.648,106.200,269.561,0.000,-18.907,-3.717,0.352,纯LQR平衡
8.719,181.296,59.400,269.473,-0.600,-11.102,-3.606,1.296,纯LQR平衡
8.739,182.373,66.600,268.374,-169.800,-12.773,27.187,2.373,纯LQR平衡
8.759,184.241,109.200,265.869,-52.200,-21.066,5.830,4.241,纯LQR平衡
8.779,186.064,75.600,265.693,0.000,-15.688,-3.663,6.064,纯LQR平衡
8.799,187.031,45.000,265.693,0.000,-10.546,-3.663,7.031,纯LQR平衡
8.819,187.449,23.400,265.671,-4.800,-6.823,-2.790,7.449,纯LQR平衡
8.849,188.591,48.600,265.627,0.000,-11.742,-3.662,8.591,纯LQR平衡
8.864,189.185,30.000,265.605,0.000,-8.618,-3.662,9.185,纯LQR平衡
8.879,189.668,34.200,265.583,0.000,-9.541,-3.662,9.668,纯LQR平衡
8.900,190.261,18.000,265.540,0.000,-6.848,-3.661,10.261,纯LQR平衡
8.920,190.305,0.000,265.496,0.000,-3.638,-3.661,10.305,纯LQR平衡
8.940,190.195,-5.400,265.474,0.000,-2.631,-3.660,10.195,纯LQR平衡
8.960,190.195,0.000,265.430,-4.800,-3.599,-2.787,10.195,纯LQR平衡
8.979,190.217,0.000,265.408,0.000,-3.607,-3.659,10.217,纯LQR平衡
8.999,190.239,0.000,265.386,-4.800,-3.614,-2.786,10.239,纯LQR平衡
9.019,190.217,5.400,265.364,0.000,-4.574,-3.659,10.217,纯LQR平衡
9.039,190.217,0.000,265.364,0.000,-3.607,-3.659,10.217,纯LQR平衡
9.059,190.195,0.000,265.342,0.000,-3.599,-3.659,10.195,纯LQR平衡
9.079,190.085,-1.200,265.320,0.000,-3.345,-3.658,10.085,纯LQR平衡
9.099,189.866,-7.800,265.298,0.000,-2.085,-3.658,9.866,纯LQR平衡
9.119,189.272,-47.400,265.276,0.000,5.221,-3.658,9.272,纯LQR平衡
9.139,186.790,-181.200,265.254,0.000,30.075,-3.657,6.790,纯LQR平衡
9.159,183.076,-189.600,265.232,0.000,32.891,-3.657,3.076,纯LQR平衡
9.179,180.000,-99.000,265.210,0.000,17.741,-3.657,0.000,纯LQR平衡
9.199,179.319,-5.400,265.166,-10.200,1.208,-1.801,0.681,纯LQR平衡
9.219,179.341,0.000,265.144,-4.800,0.233,-2.783,0.659,纯LQR平衡
9.239,179.319,-4.800,265.122,-4.800,1.101,-2.782,0.681,纯LQR平衡
9.260,179.319,0.000,265.078,0.000,0.240,-3.655,0.681,纯LQR平衡
9.279,179.319,0.000,265.012,-5.400,0.240,-2.672,0.681,纯LQR平衡
9.299,179.319,0.000,264.441,-124.800,0.240,19.056,0.681,纯LQR平衡
9.319,179.319,0.000,260.112,-140.400,0.240,21.953,0.681,纯LQR平衡
9.339,179.319,0.000,259.255,5.400,0.240,-4.557,0.681,纯LQR平衡
9.359,179.319,0.000,259.255,0.000,0.240,-3.575,0.681,纯LQR平衡
9.379,179.319,0.000,259.255,0.000,0.240,-3.575,0.681,纯LQR平衡
9.399,179.319,0.000,259.255,0.000,0.240,-3.575,0.681,纯LQR平衡
9.419,179.319,0.000,259.233,0.000,0.240,-3.574,0.681,纯LQR平衡
9.439,179.319,0.000,259.211,0.000,0.240,-3.574,0.681,纯LQR平衡
9.459,179.341,0.000,259.189,0.000,0.233,-3.574,0.659,纯LQR平衡
9.479,179.341,0.000,259.189,0.000,0.233,-3.574,0.659,纯LQR平衡
9.499,179.341,0.000,259.167,0.000,0.233,-3.573,0.659,纯LQR平衡
9.519,179.341,0.000,259.146,-4.800,0.233,-2.700,0.659,纯LQR平衡
9.539,179.341,0.000,259.146,0.000,0.233,-3.573,0.659,纯LQR平衡
9.559,179.341,0.000,259.124,0.000,0.233,-3.573,0.659,纯LQR平衡
9.579,179.341,0.000,259.124,0.000,0.233,-3.573,0.659,纯LQR平衡
9.599,179.363,0.000,259.102,0.000,0.225,-3.573,0.637,纯LQR平衡
9.619,179.363,0.000,259.080,0.000,0.225,-3.572,0.637,纯LQR平衡
9.639,179.341,0.000,259.058,0.000,0.233,-3.572,0.659,纯LQR平衡
9.659,179.363,0.000,259.036,0.000,0.225,-3.572,0.637,纯LQR平衡
9.679,179.385,0.000,259.014,0.000,0.217,-3.571,0.615,纯LQR平衡
9.699,179.385,4.800,258.992,-5.400,-0.643,-2.589,0.615,纯LQR平衡
9.719,179.385,4.800,258.992,0.000,-0.643,-3.571,0.615,纯LQR平衡
9.739,179.385,0.000,258.970,-4.800,0.217,-2.698,0.615,纯LQR平衡
9.759,179.385,0.000,258.948,0.000,0.217,-3.570,0.615,纯LQR平衡
9.779,179.407,0.600,258.948,0.000,0.102,-3.570,0.593,纯LQR平衡
9.799,179.407,0.000,258.926,0.000,0.209,-3.570,0.593,纯LQR平衡
9.819,179.429,4.800,258.882,-5.400,-0.659,-2.587,0.571,纯LQR平衡
9.839,179.429,0.000,258.684,-23.400,0.202,0.690,0.571,纯LQR平衡
9.859,179.429,4.800,255.125,-130.800,-0.659,20.276,0.571,纯LQR平衡
9.879,179.429,0.000,254.443,0.000,0.202,-3.508,0.571,纯LQR平衡
9.899,179.429,0.000,254.465,0.000,0.202,-3.509,0.571,纯LQR平衡
9.919,179.429,0.000,254.465,0.000,0.202,-3.509,0.571,纯LQR平衡
9.939,179.407,0.000,254.465,4.800,0.209,-4.382,0.593,纯LQR平衡
9.959,179.407,0.000,254.465,0.000,0.209,-3.509,0.593,纯LQR平衡
9.980,179.407,-4.800,254.443,0.000,1.070,-3.508,0.593,纯LQR平衡
10.000,179.385,0.000,254.421,0.000,0.217,-3.508,0.615,纯LQR平衡
10.019,179.363,0.000,254.421,0.000,0.225,-3.508,0.637,纯LQR平衡
10.039,179.319,-5.400,254.399,0.000,1.208,-3.508,0.681,纯LQR平衡
10.059,179.275,0.000,254.355,-5.400,0.256,-2.525,0.725,纯LQR平衡
10.079,179.429,10.800,254.355,0.000,-1.734,-3.507,0.571,纯LQR平衡
10.099,179.451,0.000,254.377,0.000,0.194,-3.507,0.549,纯LQR平衡
10.119,179.407,0.000,254.377,0.000,0.209,-3.507,0.593,纯LQR平衡
10.139,179.363,-4.800,254.377,0.000,1.085,-3.507,0.637,纯LQR平衡
10.159,179.363,5.400,254.377,0.000,-0.743,-3.507,0.637,纯LQR平衡
10.179,179.385,0.000,254.377,0.000,0.217,-3.507,0.615,纯LQR平衡
10.199,179.297,-33.000,254.333,0.000,6.162,-3.507,0.703,纯LQR平衡
10.219,179.319,27.000,254.246,0.000,-4.598,-3.506,0.681,纯LQR平衡
10.239,179.429,0.000,253.960,-34.200,0.202,2.720,0.571,纯LQR平衡
10.259,179.451,0.000,252.905,-6.600,0.194,-2.286,0.549,纯LQR平衡
10.279,179.451,0.000,252.883,-0.600,0.194,-3.378,0.549,纯LQR平衡
10.299,179.451,0.000,252.861,0.000,0.194,-3.486,0.549,纯LQR平衡
10.319,179.451,0.000,252.839,0.000,0.194,-3.486,0.549,纯LQR平衡
10.339,179.473,4.800,252.817,0.000,-0.674,-3.486,0.527,纯LQR平衡
10.359,179.451,0.000,252.773,-4.800,0.194,-2.612,0.549,纯LQR平衡
10.379,179.473,0.000,252.773,0.000,0.186,-3.485,0.527,纯LQR平衡
10.399,179.473,4.800,252.773,0.000,-0.674,-3.485,0.527,纯LQR平衡
10.419,179.473,0.000,252.773,0.000,0.186,-3.485,0.527,纯LQR平衡
10.439,179.473,0.000,252.751,0.000,0.186,-3.485,0.527,纯LQR平衡
10.459,179.473,0.000,252.686,0.000,0.186,-3.484,0.527,纯LQR平衡
10.479,179.495,0.000,252.620,0.000,0.178,-3.483,0.505,纯LQR平衡
10.499,179.495,0.000,252.598,0.000,0.178,-3.483,0.505,纯LQR平衡
10.519,179.495,0.000,252.598,0.000,0.178,-3.483,0.505,纯LQR平衡
10.539,179.495,0.000,252.576,0.000,0.178,-3.483,0.505,纯LQR平衡
10.559,179.495,0.000,252.554,0.000,0.178,-3.482,0.505,纯LQR平衡
10.579,179.495,5.400,252.554,0.000,-0.789,-3.482,0.505,纯LQR平衡
10.599,179.495,0.000,252.532,0.000,0.178,-3.482,0.505,纯LQR平衡
10.619,179.495,0.000,252.510,0.000,0.178,-3.482,0.505,纯LQR平衡
10.639,179.495,0.000,252.422,-10.800,0.178,-1.516,0.505,纯LQR平衡
10.659,179.495,0.000,250.950,-171.000,0.178,27.646,0.505,纯LQR平衡
10.680,179.495,0.000,248.730,-49.800,0.178,5.629,0.505,纯LQR平衡
10.700,179.495,0.000,248.005,-45.000,0.178,4.766,0.505,纯LQR平衡
10.720,179.495,0.000,247.478,-21.600,0.178,0.517,0.505,纯LQR平衡
10.740,179.473,-5.400,247.324,0.000,1.154,-3.410,0.527,纯LQR平衡
10.759,179.495,0.000,247.280,0.000,0.178,-3.410,0.505,纯LQR平衡
10.779,179.495,0.000,247.192,-11.400,0.178,-1.335,0.505,纯LQR平衡
10.799,179.495,0.000,246.555,-73.200,0.178,9.916,0.505,纯LQR平衡
10.819,179.495,0.000,244.797,-87.000,0.178,12.451,0.505,纯LQR平衡
10.839,179.495,0.000,243.699,-62.400,0.178,7.991,0.505,纯LQR平衡
10.859,179.495,0.000,242.578,-55.200,0.178,6.697,0.505,纯LQR平衡
10.879,179.495,0.000,242.051,0.000,0.178,-3.337,0.505,纯LQR平衡
10.900,179.495,0.000,241.963,-5.400,0.178,-2.354,0.505,纯LQR平衡
10.920,179.495,0.000,241.941,0.000,0.178,-3.336,0.505,纯LQR平衡
10.940,179.495,0.000,241.765,-15.600,0.178,-0.496,0.505,纯LQR平衡
10.960,179.517,4.800,241.677,0.000,-0.690,-3.332,0.483,纯LQR平衡
10.980,179.517,0.000,241.677,-0.600,0.171,-3.223,0.483,纯LQR平衡
11.000,179.517,0.000,241.655,5.400,0.171,-4.314,0.483,纯LQR平衡
11.019,179.517,-5.400,241.655,0.000,1.138,-3.332,0.483,纯LQR平衡
11.039,179.517,0.000,241.655,0.000,0.171,-3.332,0.483,纯LQR平衡
11.059,179.517,0.000,241.611,0.000,0.171,-3.331,0.483,纯LQR平衡
11.079,179.517,0.000,241.611,0.000,0.171,-3.331,0.483,纯LQR平衡
11.099,179.495,-5.400,241.545,-4.800,1.146,-2.457,0.505,纯LQR平衡
11.119,179.495,0.000,241.458,0.000,0.178,-3.329,0.505,纯LQR平衡
11.139,179.495,0.000,241.414,0.000,0.178,-3.329,0.505,纯LQR平衡
11.159,179.473,0.000,241.348,0.000,0.186,-3.328,0.527,纯LQR平衡
11.179,179.451,0.000,241.260,-5.400,0.194,-2.344,0.549,纯LQR平衡
11.199,179.451,0.000,241.128,-5.400,0.194,-2.342,0.549,纯LQR平衡
11.219,179.451,0.000,239.941,-140.400,0.194,22.231,0.549,纯LQR平衡
11.239,179.451,4.800,239.041,-11.400,-0.666,-1.222,0.549,纯LQR平衡
11.259,179.451,0.000,238.909,-5.400,0.194,-2.312,0.549,纯LQR平衡
11.279,179.473,0.000,238.579,-18.000,0.186,-0.015,0.527,纯LQR平衡
11.299,179.451,-5.400,238.096,-22.200,1.162,0.755,0.549,纯LQR平衡
11.319,179.451,0.000,237.876,-1.200,0.194,-3.062,0.549,纯LQR平衡
11.339,179.473,0.000,237.524,-24.000,0.186,1.091,0.527,纯LQR平衡
11.359,179.473,0.000,236.624,-31.200,0.186,2.413,0.527,纯LQR平衡
11.379,179.473,0.000,236.228,-17.400,0.186,-0.092,0.527,纯LQR平衡
11.399,179.473,0.000,235.986,-18.000,0.186,0.021,0.527,纯LQR平衡
11.419,179.451,-4.800,235.459,-19.200,1.054,0.246,0.549,纯LQR平衡
11.439,179.451,0.000,235.020,-10.200,0.194,-1.385,0.549,纯LQR平衡
11.459,179.451,0.000,234.954,-10.800,0.194,-1.275,0.549,纯LQR平衡
11.479,179.451,0.000,234.932,0.000,0.194,-3.239,0.549,纯LQR平衡
11.499,179.451,0.000,234.910,0.000,0.194,-3.239,0.549,纯LQR平衡
11.519,179.451,0.000,234.910,0.000,0.194,-3.239,0.549,纯LQR平衡
11.539,179.451,0.000,234.954,4.200,0.194,-4.004,0.549,纯LQR平衡
11.559,179.473,0.000,234.976,0.000,0.186,-3.240,0.527,纯LQR平衡
11.579,179.495,0.000,234.954,4.800,0.178,-4.113,0.505,纯LQR平衡
11.599,179.495,0.000,234.954,0.000,0.178,-3.240,0.505,纯LQR平衡
11.619,179.517,4.800,234.932,0.000,-0.690,-3.239,0.483,纯LQR平衡
11.639,179.561,5.400,234.866,0.000,-0.813,-3.238,0.439,纯LQR平衡
11.659,179.561,0.000,234.778,-0.600,0.155,-3.128,0.439,纯LQR平衡
11.679,179.583,0.000,234.712,0.000,0.147,-3.236,0.417,纯LQR平衡
11.699,179.583,0.000,234.602,-10.200,0.147,-1.379,0.417,纯LQR平衡
11.719,179.604,0.000,234.404,-22.200,0.140,0.806,0.396,纯LQR平衡
11.739,179.583,0.000,233.613,-92.400,0.147,13.587,0.417,纯LQR平衡
11.759,179.561,-4.800,233.196,0.000,1.015,-3.215,0.439,纯LQR平衡
11.779,179.561,0.000,233.196,0.000,0.155,-3.215,0.439,纯LQR平衡
11.799,179.561,0.000,233.174,0.000,0.155,-3.215,0.439,纯LQR平衡
11.819,179.561,0.000,233.174,0.000,0.155,-3.215,0.439,纯LQR平衡
11.840,179.561,0.000,233.196,-4.800,0.155,-2.342,0.439,纯LQR平衡
11.859,179.561,0.000,233.196,0.000,0.155,-3.215,0.439,纯LQR平衡
11.879,179.561,0.000,233.174,-5.400,0.155,-2.233,0.439,纯LQR平衡
11.899,179.561,0.000,233.152,-0.600,0.155,-3.106,0.439,纯LQR平衡
11.920,179.561,0.000,233.152,0.000,0.155,-3.215,0.439,纯LQR平衡
11.940,179.561,0.000,233.130,-4.800,0.155,-2.341,0.439,纯LQR平衡
11.959,179.539,0.000,233.130,0.000,0.163,-3.214,0.461,纯LQR平衡
11.979,179.539,0.000,233.130,0.000,0.163,-3.214,0.461,纯LQR平衡
11.999,179.539,-5.400,233.108,0.000,1.131,-3.214,0.461,纯LQR平衡
12.019,179.539,0.000,233.086,0.000,0.163,-3.214,0.461,纯LQR平衡
12.039,179.517,0.000,233.086,0.000,0.171,-3.214,0.483,纯LQR平衡
12.060,179.517,-4.200,233.042,0.000,0.923,-3.213,0.483,纯LQR平衡
12.079,179.517,0.000,232.976,-5.400,0.171,-2.230,0.483,纯LQR平衡
12.099,179.517,0.000,232.910,-4.800,0.171,-2.338,0.483,纯LQR平衡
12.119,179.517,0.000,232.866,-5.400,0.171,-2.228,0.483,纯LQR平衡
12.139,179.495,-5.400,232.603,-33.600,1.146,2.905,0.505,纯LQR平衡
12.159,179.495,-5.400,229.417,-142.800,1.146,22.813,0.505,纯LQR平衡
12.179,179.495,0.000,227.153,-70.200,0.178,9.638,0.505,纯LQR平衡
12.199,179.495,0.000,226.340,-43.200,0.178,4.738,0.505,纯LQR平衡
12.219,179.495,0.000,225.769,-12.000,0.178,-0.930,0.505,纯LQR平衡
12.239,179.495,0.000,225.681,0.000,0.178,-3.112,0.505,纯LQR平衡
12.259,179.495,0.000,225.659,-10.200,0.178,-1.256,0.505,纯LQR平衡
12.279,179.473,0.000,225.527,-11.400,0.186,-1.036,0.527,纯LQR平衡
12.299,179.495,0.000,224.473,-87.000,0.178,12.731,0.505,纯LQR平衡
12.319,179.495,0.000,223.022,-52.200,0.178,6.420,0.505,纯LQR平衡
12.339,179.495,0.000,222.363,-22.800,0.178,1.082,0.505,纯LQR平衡
12.359,179.517,0.000,221.858,-34.800,0.171,3.271,0.483,纯LQR平衡
12.379,179.517,0.000,220.869,-47.400,0.171,5.577,0.483,纯LQR平衡
12.399,179.517,0.000,219.968,-45.000,0.171,5.153,0.483,纯LQR平衡
12.419,179.517,-10.200,218.848,-51.000,1.998,6.260,0.483,纯LQR平衡
12.439,179.539,4.800,217.749,-54.600,-0.697,6.930,0.461,纯LQR平衡
12.459,179.517,0.000,216.958,-18.600,0.171,0.392,0.483,纯LQR平衡
12.479,179.517,0.000,216.782,-5.400,0.171,-2.007,0.483,纯LQR平衡
12.500,179.517,0.000,216.760,0.000,0.171,-2.989,0.483,纯LQR平衡
12.520,179.517,0.000,216.760,0.000,0.171,-2.989,0.483,纯LQR平衡
12.540,179.517,0.000,216.782,0.000,0.171,-2.989,0.483,纯LQR平衡
12.560,179.517,5.400,216.782,5.400,-0.797,-3.971,0.483,纯LQR平衡
12.580,179.517,0.000,216.804,0.000,0.171,-2.989,0.483,纯LQR平衡
12.600,179.517,0.000,216.870,5.400,0.171,-3.973,0.483,纯LQR平衡
12.620,179.517,0.000,217.090,17.400,0.171,-6.158,0.483,纯LQR平衡
12.640,179.517,0.000,218.188,88.200,0.171,-19.053,0.483,纯LQR平衡
12.660,179.539,4.800,220.342,106.200,-0.697,-22.357,0.461,纯LQR平衡
12.680,179.539,0.000,222.078,56.400,0.163,-13.322,0.461,纯LQR平衡
12.700,179.539,0.000,223.066,35.400,0.163,-9.515,0.461,纯LQR平衡
12.720,179.539,0.000,223.770,25.800,0.163,-7.779,0.461,纯LQR平衡
12.740,179.539,0.000,224.473,35.400,0.163,-9.535,0.461,纯LQR平衡
12.760,179.517,0.000,224.956,22.200,0.171,-7.140,0.483,纯LQR平衡
12.780,179.517,0.000,225.439,34.800,0.171,-9.439,0.483,纯LQR平衡
12.799,179.517,0.000,226.626,61.800,0.171,-14.367,0.483,纯LQR平衡
12.819,179.517,0.000,227.637,46.200,0.171,-11.543,0.483,纯LQR平衡
12.839,179.517,0.000,228.362,46.800,0.171,-11.662,0.483,纯LQR平衡
12.860,179.539,0.000,229.570,59.400,0.163,-13.971,0.461,纯LQR平衡
12.879,179.517,-4.800,230.493,25.800,1.031,-7.871,0.483,纯LQR平衡
12.899,179.539,0.000,231.174,46.200,0.163,-11.592,0.461,纯LQR平衡
12.919,179.539,0.000,232.405,47.400,0.163,-11.827,0.461,纯LQR平衡
12.939,179.539,0.000,233.240,53.400,0.163,-12.930,0.461,纯LQR平衡
12.959,179.539,0.000,234.207,30.000,0.163,-8.686,0.461,纯LQR平衡
12.979,179.539,5.400,234.712,30.000,-0.805,-8.693,0.461,纯LQR平衡
12.999,179.539,0.000,235.261,30.000,0.163,-8.701,0.461,纯LQR平衡
13.019,179.539,0.000,235.547,10.800,0.163,-5.212,0.461,纯LQR平衡
13.039,179.539,0.000,235.679,5.400,0.163,-4.232,0.461,纯LQR平衡
