时间(s),摆角(°),摆速(°/s),飞轮角(°),飞轮速(°/s),电机1(RPM),电机2(RPM),误差(°),能量(J),阶段,是否平衡
54.740,196.963,2977.800,272.900,3024.600,-500.000,-500.000,16.963,0.048,STM32风格起摆,0
54.760,250.378,1773.600,327.722,1556.400,500.000,500.000,70.378,0.014,STM32风格起摆,0
54.780,245.830,-237.000,329.458,250.200,500.000,500.000,65.830,-0.005,STM32风格起摆,0
54.800,270.967,2118.000,351.167,1755.600,500.000,500.000,90.967,0.024,STM32风格起摆,0
54.820,319.966,2724.600,35.596,2549.400,500.000,500.000,139.966,0.046,STM32风格起摆,0
54.840,16.326,2867.400,88.484,2666.400,480.000,500.000,163.674,0.051,STM32风格起摆,0
54.860,74.180,2979.600,147.832,2988.000,400.000,480.000,105.820,0.053,STM32风格起摆,0
54.880,131.023,2811.600,208.301,2938.800,500.000,500.000,48.977,0.043,STM32风格起摆,0
54.900,184.944,2680.200,266.331,2962.200,-500.000,-500.000,4.944,0.037,STM32风格起摆,0
54.920,235.261,1665.000,320.845,1839.600,-500.000,-500.000,55.261,0.011,STM32风格起摆,0
54.940,222.803,-1763.400,316.494,-1051.200,-500.000,-500.000,42.803,0.012,STM32风格起摆,0
54.960,176.111,-2691.600,281.580,-2156.400,500.000,500.000,3.889,0.037,STM32风格起摆,0
54.980,125.881,-1525.200,237.327,-1425.600,500.000,500.000,54.119,0.008,STM32风格起摆,0
55.000,137.527,1821.000,246.533,1245.000,500.000,500.000,42.473,0.014,STM32风格起摆,0
55.020,185.383,2613.600,284.238,2298.000,-500.000,-500.000,5.383,0.035,STM32风格起摆,0
55.040,234.558,1622.400,330.381,1392.000,-500.000,-500.000,54.558,0.010,STM32风格起摆,0
55.060,221.924,-1903.800,320.955,-1482.000,-500.000,-500.000,41.924,0.016,STM32风格起摆,0
55.080,173.914,-2728.200,279.954,-2371.800,500.000,500.000,6.086,0.038,STM32风格起摆,0
55.101,122.761,-1747.800,233.481,-1229.400,500.000,500.000,57.239,0.013,STM32风格起摆,0
55.121,134.099,1807.800,245.874,1535.400,500.000,500.000,45.901,0.014,STM32风格起摆,0
55.141,182.241,2655.000,288.127,2470.800,-500.000,-500.000,2.241,0.036,STM32风格起摆,0
55.161,231.877,1584.600,335.303,1476.000,-500.000,-500.000,51.877,0.009,STM32风格起摆,0
55.181,220.671,-1883.400,325.327,-1501.200,-500.000,-500.000,40.671,0.015,STM32风格起摆,0
55.200,172.419,-2660.400,283.293,-2549.400,500.000,500.000,7.581,0.036,STM32风格起摆,0
55.220,121.838,-1569.600,236.602,-1537.200,500.000,500.000,58.162,0.009,STM32风格起摆,0
55.240,134.824,1989.000,248.181,1489.800,500.000,500.000,45.176,0.018,STM32风格起摆,0
55.260,183.472,2704.200,289.600,2500.800,-500.000,-500.000,3.472,0.038,STM32风格起摆,0
55.280,232.361,1484.400,336.270,1315.800,-500.000,-500.000,52.361,0.007,STM32风格起摆,0
55.300,219.463,-1927.800,324.888,-1532.400,-500.000,-500.000,39.463,0.016,STM32风格起摆,0
55.320,171.035,-2716.200,281.777,-2520.600,500.000,500.000,8.965,0.038,STM32风格起摆,0
55.340,120.037,-1567.200,233.613,-1545.600,500.000,500.000,59.963,0.009,STM32风格起摆,0
55.360,132.166,1790.400,244.116,1565.400,500.000,500.000,47.834,0.013,STM32风格起摆,0
55.380,180.132,2635.800,286.150,2428.800,-38.562,-46.274,0.132,0.035,STM32风格起摆,0
55.400,229.944,1700.400,333.765,1710.600,-500.000,-500.000,49.944,0.011,STM32风格起摆,0
55.420,242.688,-511.200,345.190,-310.800,500.000,500.000,62.688,-0.004,STM32风格起摆,0
55.440,218.848,-855.600,328.184,-367.200,-500.000,-500.000,38.848,-0.003,STM32风格起摆,0
55.460,235.745,992.400,344.092,501.000,-500.000,-500.000,55.745,-0.000,STM32风格起摆,0
55.480,217.441,-2030.400,324.602,-1807.800,-500.000,-500.000,37.441,0.018,STM32风格起摆,0
55.500,167.410,-2800.200,277.954,-2621.400,500.000,500.000,12.590,0.041,STM32风格起摆,0
55.520,115.840,-1804.200,228.911,-1486.800,500.000,500.000,64.160,0.014,STM32风格起摆,0
55.540,127.771,1803.000,239.172,1615.800,500.000,500.000,52.229,0.014,STM32风格起摆,0
55.560,175.518,2615.400,281.228,2381.400,500.000,500.000,4.482,0.035,STM32风格起摆,0
55.580,230.471,2812.800,334.709,2838.000,-500.000,-500.000,50.471,0.043,STM32风格起摆,0
55.600,283.184,1705.200,25.972,1653.000,500.000,500.000,103.184,0.015,STM32风格起摆,0
55.620,278.130,-486.600,24.368,61.800,500.000,500.000,98.130,-0.002,STM32风格起摆,0
55.640,301.289,2044.200,48.208,1866.600,500.000,500.000,121.289,0.024,STM32风格起摆,0
55.660,351.562,2755.800,95.208,2730.000,500.000,500.000,171.562,0.048,STM32风格起摆,0
55.679,47.593,2840.400,150.798,2826.600,500.000,500.000,132.407,0.049,STM32风格起摆,0
55.700,105.798,3029.400,209.421,3042.600,400.000,480.000,74.202,0.052,STM32风格起摆,0
55.720,164.663,2793.000,268.308,2846.400,500.000,500.000,15.337,0.041,STM32风格起摆,0
55.740,218.101,2724.000,327.854,2989.200,-500.000,-500.000,38.101,0.039,STM32风格起摆,0
55.760,269.165,1645.200,22.061,1714.200,500.000,500.000,89.165,0.013,STM32风格起摆,0
55.780,263.057,-295.200,23.752,199.800,500.000,500.000,83.057,-0.004,STM32风格起摆,0
55.800,286.128,2079.000,49.526,2010.000,500.000,500.000,106.128,0.024,STM32风格起摆,0
55.820,336.841,2805.000,98.306,2814.000,500.000,500.000,156.841,0.049,STM32风格起摆,0
55.840,33.157,2771.400,155.259,3002.400,500.000,500.000,146.843,0.047,STM32风格起摆,0
55.860,91.626,3012.000,214.409,3049.200,400.000,480.000,88.374,0.053,STM32风格起摆,0
55.880,150.161,2860.800,273.955,2989.800,500.000,500.000,29.839,0.044,STM32风格起摆,0
55.900,203.972,2815.800,333.611,2989.200,-500.000,-500.000,23.972,0.042,STM32风格起摆,0
55.920,254.905,1664.400,27.136,1741.200,500.000,500.000,74.905,0.012,STM32风格起摆,0
55.940,248.687,-236.400,23.928,-80.400,500.000,500.000,68.687,-0.005,STM32风格起摆,0
55.960,271.934,2020.200,48.318,2043.600,500.000,500.000,91.934,0.022,STM32风格起摆,0
55.980,322.251,2757.000,97.778,2804.400,-500.000,-500.000,142.251,0.047,STM32风格起摆,0
56.000,14.304,1734.000,149.392,1756.200,500.000,500.000,165.696,0.019,STM32风格起摆,0
56.020,11.602,-168.600,147.634,-14.400,500.000,500.000,168.398,0.000,STM32风格起摆,0
56.040,34.651,1899.600,171.650,2076.600,500.000,500.000,145.349,0.022,STM32风格起摆,0
56.060,85.012,2637.600,221.770,2770.200,500.000,500.000,94.988,0.040,STM32风格起摆,0
56.080,142.295,2952.600,278.877,2829.000,500.000,500.000,37.705,0.047,STM32风格起摆,0
56.100,201.841,2994.600,337.434,2994.600,-500.000,-500.000,21.841,0.048,STM32风格起摆,0
56.120,255.278,1645.800,30.938,1646.400,500.000,500.000,75.278,0.012,STM32风格起摆,0
56.140,250.708,-78.600,26.829,-64.800,500.000,500.000,70.708,-0.005,STM32风格起摆,0
56.160,273.362,1912.200,50.186,1944.600,500.000,500.000,93.362,0.019,STM32风格起摆,0
56.180,323.372,2802.600,100.327,2794.200,500.000,500.000,143.372,0.048,STM32风格起摆,0
56.200,20.874,2865.000,157.412,2906.400,480.000,500.000,159.126,0.051,STM32风格起摆,0
56.220,79.233,2943.000,216.079,3030.600,400.000,480.000,100.767,0.051,STM32风格起摆,0
56.240,135.835,2778.600,275.032,2944.800,500.000,500.000,44.165,0.041,STM32风格起摆,0
56.260,189.470,2713.800,334.248,2935.800,-500.000,-500.000,9.470,0.038,STM32风格起摆,0
56.281,239.897,1540.800,27.817,1618.200,-500.000,-500.000,59.897,0.009,STM32风格起摆,0
56.300,227.175,-1657.800,17.117,-1524.000,-500.000,-500.000,47.175,0.010,STM32风格起摆,0
56.320,180.659,-2716.200,332.249,-2660.400,-192.810,-231.372,0.659,0.038,STM32风格起摆,0
56.341,127.200,-2188.200,279.009,-2302.800,500.000,500.000,52.800,0.023,STM32风格起摆,0
56.360,96.680,-240.000,246.841,-238.200,500.000,500.000,83.320,-0.004,STM32风格起摆,0
56.381,117.180,1803.000,267.231,1789.200,500.000,500.000,62.820,0.014,STM32风格起摆,0
56.400,164.421,2631.000,313.945,2603.400,500.000,500.000,15.579,0.035,STM32风格起摆,0
56.420,219.573,2733.000,8.613,2856.000,-500.000,-500.000,39.573,0.040,STM32风格起摆,0
56.440,270.879,1570.800,60.139,1552.800,500.000,500.000,90.879,0.011,STM32风格起摆,0
56.460,265.935,171.000,55.942,195.600,500.000,500.000,85.935,-0.004,STM32风格起摆,0
56.480,291.555,1808.400,81.738,1875.600,500.000,500.000,111.555,0.018,STM32风格起摆,0
56.500,339.170,2734.800,129.705,2739.000,500.000,500.000,159.170,0.047,STM32风格起摆,0
56.520,36.562,2908.200,185.933,2899.200,480.000,500.000,143.438,0.052,STM32风格起摆,0
56.541,95.142,2793.600,245.720,3029.400,500.000,500.000,84.858,0.044,STM32风格起摆,0
56.561,153.633,3014.400,305.024,2986.200,500.000,500.000,26.367,0.049,STM32风格起摆,0
56.581,212.915,2952.000,4.746,2968.800,-500.000,-500.000,32.915,0.047,STM32风格起摆,0
56.600,266.594,1815.600,58.645,1776.600,500.000,500.000,86.594,0.016,STM32风格起摆,0
56.620,264.089,306.600,56.931,254.400,500.000,500.000,84.089,-0.004,STM32风格起摆,0
56.641,292.258,1857.000,84.199,1954.200,500.000,500.000,112.258,0.019,STM32风格起摆,0
56.661,340.378,2720.400,133.176,2748.000,500.000,500.000,160.378,0.046,STM32风格起摆,0
56.681,37.222,2908.800,189.844,2880.600,480.000,500.000,142.778,0.052,STM32风格起摆,0
56.701,95.801,2981.400,248.621,2967.000,400.000,480.000,84.199,0.051,STM32风格起摆,0
56.721,153.149,2820.000,308.518,3021.000,500.000,500.000,26.851,0.042,STM32风格起摆,0
56.741,206.104,2676.600,7.075,2961.600,-500.000,-500.000,26.104,0.037,STM32风格起摆,0
56.760,256.948,1777.200,59.590,1523.400,500.000,500.000,76.948,0.015,STM32风格起摆,0
56.781,250.291,-42.000,55.217,208.200,500.000,500.000,70.291,-0.005,STM32风格起摆,0
56.800,276.724,1846.200,80.925,1911.600,500.000,500.000,96.724,0.018,STM32风格起摆,0
56.820,322.690,2680.800,128.474,2759.400,500.000,500.000,142.690,0.044,STM32风格起摆,0
56.840,20.105,2878.800,185.164,2867.400,480.000,500.000,159.895,0.052,STM32风格起摆,0
56.860,78.970,2936.400,243.699,2997.600,400.000,480.000,101.030,0.051,STM32风格起摆,0
56.880,135.769,2771.400,303.047,2934.000,500.000,500.000,44.231,0.041,STM32风格起摆,0
56.900,189.316,2772.000,1.758,2895.600,-500.000,-500.000,9.316,0.040,STM32风格起摆,0
56.921,239.590,1483.200,54.448,1501.200,-500.000,-500.000,59.590,0.008,STM32风格起摆,0
56.941,224.011,-1548.000,41.221,-1759.800,-500.000,-500.000,44.011,0.008,STM32风格起摆,0
56.960,183.318,-2624.400,358.154,-2433.600,-500.000,-500.000,3.318,0.035,STM32风格起摆,0
56.981,127.310,-2903.400,302.542,-3008.400,500.000,500.000,52.690,0.046,STM32风格起摆,0
57.000,74.993,-1493.400,248.752,-1666.200,500.000,500.000,105.007,0.011,STM32风格起摆,0
57.021,89.736,1593.600,261.936,1438.200,500.000,500.000,90.264,0.012,STM32风格起摆,0
57.040,128.628,2422.800,302.212,2444.400,500.000,500.000,51.372,0.030,STM32风格起摆,0
57.061,184.241,2935.800,357.407,2934.600,-500.000,-500.000,4.241,0.046,STM32风格起摆,0
57.080,236.426,1456.200,50.515,1681.200,-500.000,-500.000,56.426,0.007,STM32风格起摆,0
57.101,220.605,-1699.800,36.958,-1515.000,-500.000,-500.000,40.605,0.011,STM32风格起摆,0
57.121,182.153,-2290.200,357.100,-2320.200,-500.000,-500.000,2.153,0.025,STM32风格起摆,0
57.141,128.738,-2817.600,303.992,-2949.000,500.000,500.000,51.262,0.043,STM32风格起摆,0
57.161,77.454,-1537.800,250.400,-1481.400,500.000,500.000,102.546,0.012,STM32风格起摆,0
57.180,88.923,1538.400,265.122,1566.000,500.000,500.000,91.077,0.011,STM32风格起摆,0
57.200,125.837,2407.200,303.926,2061.000,500.000,500.000,54.163,0.030,STM32风格起摆,0
57.220,179.473,2889.600,354.792,2923.200,154.248,185.098,0.527,0.044,STM32风格起摆,0
57.240,232.888,2046.000,50.933,2305.200,-500.000,-500.000,52.888,0.020,STM32风格起摆,0
57.260,259.783,-86.400,81.870,49.200,500.000,500.000,79.783,-0.005,STM32风格起摆,0
57.280,245.083,267.600,70.027,452.400,500.000,500.000,65.083,-0.005,STM32风格起摆,0
57.300,276.438,1967.400,99.646,1963.800,500.000,500.000,96.438,0.021,STM32风格起摆,0
57.320,323.108,2503.800,148.667,2670.000,500.000,500.000,143.108,0.038,STM32风格起摆,0
57.340,16.985,2788.200,204.961,2926.200,500.000,500.000,163.015,0.049,STM32风格起摆,0
57.360,75.015,2989.800,263.716,2868.600,400.000,480.000,104.985,0.053,STM32风格起摆,0
57.380,132.935,2841.000,322.888,2944.800,500.000,500.000,47.065,0.044,STM32风格起摆,0
57.400,188.064,2748.600,21.885,2979.600,-500.000,-500.000,8.064,0.039,STM32风格起摆,0
57.420,237.744,1367.400,74.158,1549.200,-500.000,-500.000,57.744,0.005,STM32风格起摆,0
57.440,220.913,-1627.200,61.326,-1669.800,-500.000,-500.000,40.913,0.009,STM32风格起摆,0
57.460,181.143,-2492.400,17.732,-2527.800,-334.204,-401.045,1.143,0.031,STM32风格起摆,0
57.480,127.441,-2476.800,324.141,-2658.600,500.000,500.000,52.559,0.032,STM32风格起摆,0
57.500,86.243,-889.200,279.470,-960.000,500.000,500.000,93.757,0.001,STM32风格起摆,0
57.520,104.150,1489.800,296.543,1471.800,500.000,500.000,75.850,0.009,STM32风格起摆,0
57.540,145.701,2542.200,339.368,2746.800,500.000,500.000,34.299,0.033,STM32风格起摆,0
57.560,201.204,2856.000,35.728,3012.000,-500.000,-500.000,21.204,0.043,STM32风格起摆,0
57.580,253.499,1562.400,87.209,1450.800,500.000,500.000,73.499,0.010,STM32风格起摆,0
57.600,246.687,312.000,82.683,178.800,500.000,500.000,66.687,-0.005,STM32风格起摆,0
57.620,278.767,2034.000,108.984,1994.400,500.000,500.000,98.767,0.022,STM32风格起摆,0
57.639,326.096,2595.600,155.457,2695.800,500.000,500.000,146.096,0.042,STM32风格起摆,0
57.660,21.270,2861.400,212.542,2986.200,480.000,500.000,158.730,0.051,STM32风格起摆,0
57.680,80.112,2872.800,271.143,2879.400,500.000,500.000,99.888,0.048,STM32风格起摆,0
57.700,139.307,3015.000,331.392,2917.200,500.000,500.000,40.693,0.050,STM32风格起摆,0
57.720,198.809,2830.200,30.586,2979.000,-500.000,-500.000,18.809,0.042,STM32风格起摆,0
57.740,250.181,1412.400,82.441,1284.600,500.000,500.000,70.181,0.007,STM32风格起摆,0
57.760,246.292,417.000,77.454,322.200,500.000,500.000,66.292,-0.005,STM32风格起摆,0
57.780,275.801,1873.800,105.623,1885.200,500.000,500.000,95.801,0.018,STM32风格起摆,0
57.800,319.526,2424.000,153.215,2683.800,500.000,500.000,139.526,0.036,STM32风格起摆,0
57.820,14.656,2889.600,210.322,2999.400,480.000,500.000,165.344,0.052,STM32风格起摆,0
57.839,73.960,2989.800,269.297,2940.600,400.000,480.000,106.040,0.053,STM32风格起摆,0
57.860,130.781,2788.800,329.392,2940.600,500.000,500.000,49.219,0.042,STM32风格起摆,0
57.880,185.383,2643.000,27.729,2988.000,-500.000,-500.000,5.383,0.036,STM32风格起摆,0
57.900,234.470,1370.400,80.354,1572.600,-500.000,-500.000,54.470,0.005,STM32风格起摆,0
57.920,223.506,-1480.200,66.643,-1443.000,-500.000,-500.000,43.506,0.007,STM32风格起摆,0
57.940,181.033,-2527.200,24.697,-2532.000,-302.069,-362.483,1.033,0.032,STM32风格起摆,0
57.960,131.243,-2286.600,332.139,-2575.800,500.000,500.000,48.757,0.026,STM32风格起摆,0
57.980,95.471,-598.800,291.094,-636.600,-500.000,-500.000,84.529,-0.002,STM32风格起摆,0
58.000,103.953,-168.600,298.608,-131.400,-500.000,-500.000,76.047,-0.005,STM32风格起摆,0
58.020,78.354,-1747.800,271.736,-1882.200,-500.000,-500.000,101.646,0.016,STM32风格起摆,0
58.040,31.443,-2618.400,224.956,-2649.000,-500.000,-500.000,148.557,0.042,STM32风格起摆,0
58.060,335.566,-2974.800,169.365,-2973.000,-480.000,-500.000,155.566,0.055,STM32风格起摆,0
58.080,276.921,-2952.600,110.215,-2987.400,-400.000,-480.000,96.921,0.051,STM32风格起摆,0
58.100,221.111,-2586.600,50.339,-2884.200,-500.000,-500.000,41.111,0.035,STM32风格起摆,0
58.120,167.805,-2804.400,351.321,-2922.000,500.000,500.000,12.195,0.041,STM32风格起摆,0
58.140,116.851,-1516.800,297.686,-1687.800,-500.000,-500.000,63.149,0.008,STM32风格起摆,0
58.160,121.838,-325.800,300.718,-60.600,500.000,500.000,58.162,-0.006,STM32风格起摆,0
58.180,100.151,-498.000,284.062,-111.000,-500.000,-500.000,79.849,-0.003,STM32风格起摆,0
58.200,113.752,21.600,299.377,285.000,-500.000,-500.000,66.248,-0.006,STM32风格起摆,0
58.220,87.363,-1777.200,275.427,-1754.400,-500.000,-500.000,92.637,0.016,STM32风格起摆,0
58.240,40.562,-2679.600,230.010,-2526.000,-500.000,-500.000,139.438,0.044,STM32风格起摆,0
58.260,343.960,-2931.000,174.419,-2902.800,-480.000,-500.000,163.960,0.054,STM32风格起摆,0
58.280,284.238,-2964.600,114.917,-3063.600,-400.000,-480.000,104.238,0.052,STM32风格起摆,0
58.300,227.703,-2611.800,55.349,-2917.800,-500.000,-500.000,47.703,0.036,STM32风格起摆,0
58.320,175.166,-2747.400,356.660,-2928.600,500.000,500.000,4.834,0.039,STM32风格起摆,0
58.340,124.167,-1426.800,303.706,-1609.200,500.000,500.000,55.833,0.006,STM32风格起摆,0
58.360,137.593,1616.400,313.660,1536.000,500.000,500.000,42.407,0.009,STM32风格起摆,0
58.380,179.846,2505.000,357.671,2557.800,44.989,53.987,0.154,0.031,STM32风格起摆,0
58.400,229.504,1768.200,47.769,1875.600,-500.000,-500.000,49.504,0.013,STM32风格起摆,0
58.420,247.412,-358.200,65.610,-377.400,-500.000,-500.000,67.412,-0.005,STM32风格起摆,0
58.440,224.253,-1648.800,40.430,-1833.600,-500.000,-500.000,44.253,0.010,STM32风格起摆,0
58.460,177.957,-2545.200,355.979,-2434.200,500.000,500.000,2.043,0.032,STM32风格起摆,0
58.480,128.958,-1348.800,307.837,-1353.000,500.000,500.000,51.042,0.005,STM32风格起摆,0
58.500,144.690,1566.600,320.999,1363.800,500.000,500.000,35.310,0.008,STM32风格起摆,0
58.520,186.680,2514.600,4.592,2569.200,-500.000,-500.000,6.680,0.031,STM32风格起摆,0
58.540,235.195,1536.000,53.745,1401.000,-500.000,-500.000,55.195,0.008,STM32风格起摆,0
58.560,221.331,-1448.400,40.078,-1728.600,-500.000,-500.000,41.331,0.006,STM32风格起摆,0
58.581,181.384,-2589.000,356.067,-2515.800,-404.901,-485.881,1.384,0.034,STM32风格起摆,0
58.601,126.562,-2632.800,302.959,-2830.200,500.000,500.000,53.438,0.037,STM32风格起摆,0
58.620,81.431,-1234.800,252.444,-1440.600,-500.000,-500.000,98.569,0.006,STM32风格起摆,0
58.640,90.967,-153.000,259.343,-381.600,-500.000,-500.000,89.033,-0.004,STM32风格起摆,0
58.660,59.875,-2020.800,227.812,-2024.400,-500.000,-500.000,120.125,0.024,STM32风格起摆,0
58.680,14.919,-2333.400,179.890,-2555.400,-500.000,-500.000,165.081,0.034,STM32风格起摆,0
58.700,318.757,-2974.800,123.354,-2949.600,-480.000,-500.000,138.757,0.054,STM32风格起摆,0
58.720,259.519,-2995.800,64.138,-2934.600,-400.000,-480.000,79.519,0.051,STM32风格起摆,0
58.740,203.071,-2631.600,5.273,-2962.800,-500.000,-500.000,23.071,0.036,STM32风格起摆,0
58.760,149.458,-2856.600,306.760,-2963.400,500.000,500.000,30.542,0.043,STM32风格起摆,0
58.780,98.877,-1292.400,254.949,-1360.200,-500.000,-500.000,81.123,0.006,STM32风格起摆,0
58.800,105.579,-404.400,258.179,-249.000,-500.000,-500.000,74.421,-0.004,STM32风格起摆,0
58.820,72.136,-2124.000,231.394,-1828.200,-500.000,-500.000,107.864,0.025,STM32风格起摆,0
58.840,25.686,-2395.200,185.537,-2564.400,-500.000,-500.000,154.314,0.036,STM32风格起摆,0
58.860,330.095,-2947.200,129.683,-2977.800,-480.000,-500.000,150.095,0.054,STM32风格起摆,0
58.880,270.549,-2886.000,69.675,-3070.200,-500.000,-500.000,90.549,0.048,STM32风格起摆,0
58.900,212.651,-2940.000,10.217,-2966.400,-500.000,-500.000,32.651,0.047,STM32风格起摆,0
58.920,153.127,-3103.200,310.627,-3050.400,500.000,500.000,26.873,0.053,STM32风格起摆,0
58.940,100.239,-1359.600,258.311,-1190.400,-500.000,-500.000,79.761,0.007,STM32风格起摆,0
58.960,107.314,-468.000,262.266,-414.000,-500.000,-500.000,72.686,-0.004,STM32风格起摆,0
58.980,74.597,-1997.400,232.756,-1927.800,-500.000,-500.000,105.403,0.022,STM32风格起摆,0
59.000,29.399,-2520.000,187.075,-2582.400,-500.000,-500.000,150.601,0.039,STM32风格起摆,0
59.020,335.303,-2902.200,131.331,-2955.000,-480.000,-500.000,155.303,0.052,STM32风格起摆,0
59.040,276.174,-2992.200,71.191,-3027.600,-400.000,-480.000,96.174,0.052,STM32风格起摆,0
59.060,219.111,-2704.200,11.733,-2962.800,-500.000,-500.000,39.111,0.039,STM32风格起摆,0
59.080,165.630,-2806.800,314.121,-3031.800,500.000,500.000,14.370,0.041,STM32风格起摆,0
59.100,115.664,-1269.600,260.947,-1414.800,-500.000,-500.000,64.336,0.004,STM32风格起摆,0
59.120,124.036,-424.800,263.452,-403.800,500.000,500.000,55.964,-0.005,STM32风格起摆,0
59.140,99.294,-463.800,240.513,-282.600,-500.000,-500.000,80.706,-0.003,STM32风格起摆,0
59.160,120.146,494.400,258.179,321.600,500.000,500.000,59.854,-0.005,STM32风格起摆,0
